数据来源,关键词,岗位名称,薪资,城市,经验要求,学历要求,公司名称
智联,计算机,5K起计算机助理/双休,5000-8000元,武汉·洪山·关山,经验不限,大专,立即投递收藏
智联,计算机,考研计算机讲师,8000-10000元,太原·小店·营盘,经验不限,本科,立即投递收藏
智联,计算机,专升本计算机老师,8000-10000元,天津·北辰·双街,1-3年,本科,立即投递收藏
智联,计算机,大学计算机教师,4000-6000元,保定·莲池·南大园,经验不限,硕士,立即投递收藏
智联,计算机,计算机信息类专业教师,6000-10000元,西安·长安·黄良,经验不限,硕士,立即投递收藏
智联,计算机,电气 计算机 机械专业编辑,2-3万,济南·长清·崮云湖,1-3年,博士,立即投递收藏
智联,计算机,计算机基础讲师（设计类）,6000-7000元,保定·莲池·南大园,1年以下,本科,立即投递收藏
智联,计算机,计算机网络技术专任老师,6000-8000元,长沙·岳麓·学士,经验不限,本科,立即投递收藏
智联,计算机,计算机网络管理员,1.3-1.5万,上海·金山·山阳,1-3年,大专,立即投递收藏
智联,计算机,平面及三维设计相关专业老师（计算机学院）,6000-12000元,抚州·临川区·七里岗乡,1-3年,硕士,立即投递收藏
智联,计算机,计算机软件培训老师,100-200元,北京·朝阳·左家庄,3-5年,本科,立即投递收藏
智联,计算机,计算机专业教师,8000-10000元,眉山·彭山区·观音街道,经验不限,硕士,立即投递收藏
智联,计算机,计算机专业教师,5000-10000元,济南·平阴·榆山,1-3年,本科,立即投递收藏
智联,计算机,计算机专业教学助理,5000-6000元,石河子市·向阳街道,经验不限,本科,立即投递收藏
智联,计算机,计算机专业教师兼班主任,6000-10000元,肇庆·四会市·城中街道,3-5年,大专,立即投递收藏
智联,计算机,计算机制造基层岗,150-200元/天,金华·金东区·塘雅镇,经验不限,中专/中技,立即投递收藏
智联,计算机,计算机硬件维护工程师,1-1.2万,长沙·开福·秀峰,1年以下,大专,立即投递收藏
智联,计算机,计算机助教,4000-8000元,泰州·海陵区·城东街道,经验不限,本科,立即投递收藏
智联,计算机,（互联网）计算机系统管理员,7000-9000元,东莞·东城街道,经验不限,本科,立即投递收藏
智联,计算机,计算机网络管理员,1.2-1.4万,广州·天河·珠吉,1-3年,大专,立即投递收藏
智联,计算机,计算机软件教师,3000-5000元,聊城·东昌府区·许营镇,1-3年,本科,立即投递收藏
智联,计算机,计算机科学与技术岗位专任教师,7000-11000元,巴音郭楞·库尔勒市·阿瓦提乡,经验不限,博士,立即投递收藏
智联,计算机,计算机文员,7000-9000元·13薪,福州·仓山·东升,经验不限,中专/中技,立即投递收藏
智联,计算机,计算机老师,4000-7000元,南通·崇川·和平桥,经验不限,本科,立即投递收藏
智联,计算机,计算机硬件维护工程师,7000-9000元,长沙·岳麓·学士,1-3年,大专,立即投递收藏
智联,计算机,计算机通信工程师,1-2万,重庆·两江新区,经验不限,大专,立即投递收藏
智联,计算机,计算机学院专职教师,4000-8000元,成都·郫都·犀浦,3-5年,硕士,立即投递收藏
智联,计算机,计算机讲师,6000-9000元,保定·莲池·南大园,经验不限,本科,立即投递收藏
智联,计算机,计算机硬件维护工程师,7000-8000元,西安·西安·南院门,经验不限,学历不限,立即投递收藏
智联,计算机,计算机、物联网、大数据、电子竞技等专业教师,4000-6000元,保定·南大园,经验不限,本科,立即投递收藏
智联,计算机,计算机专业教师,6000-8000元,南昌·新建·罗亭,经验不限,硕士,立即投递收藏
智联,计算机,计算机硬件维护工程师,7000-9000元·13薪,西安·碑林·文艺路,1-3年,大专,立即投递收藏
智联,计算机,计算机硬件工程师,8000-10000元,镇江·丹徒区·宜城街道,经验不限,大专,立即投递收藏
智联,计算机,计算机编程员,7000-14000元,广州·花都·狮岭,3-5年,大专,立即投递收藏
智联,计算机,计算机网络技术、物联网、大数据专业教师,4000-8000元,石家庄·鹿泉·大河,1-3年,硕士,立即投递收藏
智联,计算机,计算机网络管理员,4000-6000元,天津·南开·万兴,1年以下,学历不限,立即投递收藏
智联,计算机,计算机教师,3000-5000元,沈阳·沈北·虎石台,1-3年,本科,立即投递收藏
智联,计算机,计算机硬件维护工程师,1-1.2万,长沙·岳麓·观沙岭,1年以下,大专,立即投递收藏
智联,计算机,计算机及网络工程师,5000-10000元,天津·静海·静海镇,1-3年,本科,立即投递收藏
智联,计算机,计算机工程师,5000-8000元,西安·新城·中山门,1-3年,本科,立即投递收藏
智联,计算机,计算机化系统管理员(J10468),7000-10000元,成都·双流·永安,1-3年,本科,立即投递收藏
智联,计算机,计算机（老代新 无经验实习生）,5000-10000元,合肥·瑶海·三里街,1-3年,大专,立即投递收藏
智联,计算机,计算机教师,1.1-1.2万,南京·鼓楼·中央门,1-3年,本科,立即投递收藏
智联,计算机,计算机等级老师招聘,3000-5000元,邯郸·邯山区·罗城头街道,3-5年,大专,立即投递收藏
智联,计算机,计算机助教,7000-9000元,重庆·两江新区,经验不限,本科,立即投递收藏
智联,计算机,计算机硬件维护工程师（要求银行网点运维经验）,3000-5000元,长春·绿园·林园,1-3年,学历不限,立即投递收藏
智联,计算机,计算机硬件维护工程师,9000-11000元,南宁·青秀·津头,1-3年,大专,立即投递收藏
智联,计算机,计算机类，电子信息类，航空航天类等专任教师,8000-13000元,西安·长安·王曲,经验不限,硕士,立即投递收藏
智联,计算机,计算机运维工程师,3000-6000元,新乡·红旗区·洪门镇,经验不限,大专,立即投递收藏
智联,计算机,计算机工程教师,4000-6000元,沈阳·于洪·造化,1-3年,本科,立即投递收藏
智联,计算机,计算机网络测试助理,6000-8000元,沈阳·沈河·北站,经验不限,大专,立即投递收藏
智联,计算机,计算机专员,6000-7000元·13薪,淄博·张店区·四宝山街道,经验不限,大专,立即投递收藏
智联,计算机,诚聘医药生产经营企业计算机信息部主管,3000-6000元,吉安·遂川县·枚江镇,经验不限,大专,立即投递收藏
智联,计算机,计算机网络管理员,1.2-1.4万,广州·白云·云城,1-3年,大专,立即投递收藏
智联,计算机,文员内勤（计算机/财务/可应届）,3000-5000元,保定·莲池·杨庄,经验不限,本科,立即投递收藏
智联,计算机,计算机维护工程师,6000-8000元,长春·朝阳·硅谷,1-3年,本科,立即投递收藏
智联,计算机,2026届校招生（计算机类）,6000-9000元,成都·武侯·桂溪,经验不限,本科,立即投递收藏
智联,计算机,计算机技术助理,6000-9000元,淄博·淄川区·科苑街道,经验不限,高中,立即投递收藏
智联,计算机,python工程师/算法工程师,1.1-1.8万·13薪,福州·台江·宁化,5-10年,本科,立即投递收藏
智联,计算机,计算机软件操维护,2000-4000元,鹤壁·淇滨区·黎阳路街道,经验不限,大专,立即投递收藏
智联,计算机,计算机维护工程师（实习岗）,100-150元/天,石家庄·鹿泉·获鹿,经验不限,大专,立即投递收藏
智联,计算机,计算机网络管理员,9000-11000元,成都·新都·斑竹园,1-3年,大专,立即投递收藏
智联,计算机,计算机老师,4000-7000元,南通·崇川·和平桥,3-5年,本科,立即投递收藏
智联,计算机,计算机视觉工程师,1-1.5万,常州·武进·潞城,3-5年,大专,立即投递收藏
智联,计算机,计算机软件专利代理人助理,4000-8000元,洛阳·洛龙·翠云路,经验不限,本科,立即投递收藏
智联,计算机,计算机科学与技术（本科）（专科）教师,3000-6000元,保定·莲池·南大园,经验不限,硕士,立即投递收藏
智联,计算机,大学计算机教师,5000-8000元,石家庄·裕华·宋营,经验不限,硕士,立即投递收藏
智联,计算机,公共基础课教师（语文 数学 英语 思政 历史 计算机 体育）,4000-6000元,乌鲁木齐·沙依巴克区·炉院街街道,经验不限,本科,立即投递收藏
智联,计算机,计算机管理员,6000-9000元,沈阳·浑南·浑河站东,3-5年,本科,立即投递收藏
智联,计算机,计算机网络管理员,1.2-1.4万,南京·江宁·东山,1-3年,大专,立即投递收藏
智联,计算机,AI化学工程师（计算机辅助化学设计）,1-2万,重庆·北碚·水土,经验不限,硕士,立即投递收藏
智联,计算机,计算机专业教师(J11294),6000-11000元,哈尔滨·香坊·朝阳,1年以下,硕士,立即投递收藏
智联,计算机,计算机专业教师,4000-6000元,聊城·东昌府区·许营镇,1年以下,本科,立即投递收藏
智联,计算机,小学计算机教师,9000-11000元,天津·河西,经验不限,本科,立即投递收藏
智联,计算机,计算机软件硬件技术工程师,5000-7000元,扬州·邗江区·文汇街道,3-5年,大专,立即投递收藏
智联,计算机,计算机硬件维护工程师,5000-10000元,石家庄·裕华·裕兴,经验不限,大专,立即投递收藏
智联,计算机,计算机网络工程师,3000-6000元,德州·德城区·广川街道,1-3年,学历不限,立即投递收藏
智联,计算机,计算机专员,3000-5000元,太原·小店·小店街道,经验不限,大专,立即投递收藏
智联,计算机,计算机化系统验证专员,7000-10000元·13薪,重庆·荣昌·昌州,3-5年,本科,立即投递收藏
智联,计算机,计算机网络管理员-双休,3000-5000元,泰安·岱岳区·北集坡街道,1-3年,本科,立即投递收藏
智联,计算机,计算机服务器销售,8000-16000元,北京·海淀·上地,经验不限,学历不限,立即投递收藏
智联,计算机,计算机专业课讲师,1-2万,徐州·云龙区·彭城街道,3-5年,硕士,立即投递收藏
智联,计算机,计算机学院专任教师,1-1.4万,佛山·南海·狮山,经验不限,硕士,立即投递收藏
智联,计算机,计算机硬件维护技术员,3000-4000元,淄博·张店区·四宝山街道,经验不限,大专,立即投递收藏
智联,计算机,诚聘普工/操作工,3000-5000元,金华·金东区·塘雅镇,经验不限,大专,立即投递收藏
智联,计算机,计算机科学与技术教师,5000-7000元,长春·宽城·欣园,经验不限,硕士,立即投递收藏
智联,计算机,计算机教师,6000-7000元,武汉·黄陂·武湖,经验不限,硕士,立即投递收藏
智联,计算机,计算机软件工程师,6000-12000元,张家口·宣化区·建国街街道,1-3年,本科,立即投递收藏
智联,计算机,计算机专业教师,5000-7000元,大连·甘井子·营城子,1-3年,本科,立即投递收藏
智联,计算机,计算机/安防技术人员,4000-6000元,乐山·市中区·海棠街道,经验不限,学历不限,立即投递收藏
智联,计算机,计算机网页及手机APP制作人员助理,3000-6000元,武汉·江夏·龙泉,经验不限,本科,立即投递收藏
智联,计算机,计算机维修驻场工程师,3000-4000元,石家庄·新华·新华路,经验不限,大专,立即投递收藏
智联,计算机,计算机专升本讲师,7000-13000元,济南·天桥·堤口路,1-3年,本科,立即投递收藏
智联,计算机,计算机老师（数据分析方向·提供系统培训）,8000-13000元,广州·海珠·新港,经验不限,本科,立即投递收藏
智联,计算机,通信、机械、电子信息、电气、计算机、自动化专利工程师,5000-8000元·13薪,鹤壁·淇滨区·九州路街道,经验不限,本科,立即投递收藏
智联,计算机,计算机文员,6000-8000元,杭州·上城·四季青,1-3年,本科,立即投递收藏
智联,计算机,计算机工作站销售,6000-9000元·13薪,西安·未央·三桥,1-3年,大专,立即投递收藏
智联,计算机,技术开发专员（计算机软件方向）(J13403),9000-15000元·15薪,厦门·海沧,1-3年,本科,立即投递收藏
智联,计算机,高中计算机教师,4000-8000元,沧州·沧县·纸房头镇,经验不限,大专,立即投递收藏
智联,计算机,计算机教师,4000-6000元,青岛·城阳·流亭,经验不限,硕士,立即投递收藏
智联,计算机,高中计算机老师,6000-11000元,铜仁·碧江区·川硐街道,经验不限,本科,立即投递收藏
智联,计算机,计算机网络老师,4000-7000元,海口·美兰·演丰,3-5年,本科,立即投递收藏
智联,计算机,计算机硬件维护工程师,6000-7000元·13薪,大连·大连·青泥洼桥,经验不限,学历不限,立即投递收藏
智联,计算机,计算机专任教师,9000-12000元,湖州·安吉县·昌硕街道,经验不限,硕士,立即投递收藏
智联,计算机,计算机辅助药物设计助理研究员,8000-12000元,青岛·市南·金门路,1-3年,本科,立即投递收藏
智联,计算机,计算机-成都光华技工学校,4000-7000元,成都·郫都·红光,经验不限,本科,立即投递收藏
智联,计算机,人工智能计算机教师,7000-8000元,天津·宝坻·宝平,3-5年,本科,立即投递收藏
智联,计算机,职高计算机教师5-8k+五险+包食宿,5000-8000元,呼和浩特·回民区·攸攸板,3-5年,大专,立即投递收藏
智联,计算机,计算机老师(007761),4000-7000元,攀枝花·东区·弄弄坪街道,经验不限,硕士,立即投递收藏
智联,计算机,计算机硬件工程师,1-1.2万,重庆·渝中·化龙桥,1-3年,大专,立即投递收藏
智联,计算机,计算机网络管理员,7000-10000元,昆明·官渡·矣六,1-3年,大专,立即投递收藏
智联,计算机,计算机网络技术专业教师,1.2-2万,北京·房山·窦店,3-5年,硕士,立即投递收藏
智联,计算机,研发助理兼计算机管理员,5000-7000元,长沙·岳麓·天顶,1-3年,大专,立即投递收藏
智联,计算机,售前技术支持（有中级计算机技术与软件专业技术资格证书）,6000-10000元,周口·川汇区·许湾街道,3-5年,本科,立即投递收藏
智联,计算机,计算机硬件维护工程师,6000-10000元·13薪,武汉·江夏·佛祖岭,经验不限,大专,立即投递收藏
智联,计算机,计算机平面教师,4000-6000元,长春·公主岭·范家屯,3-5年,大专,立即投递收藏
智联,计算机,计算机高层次教师,7000-10000元,重庆·合川·合阳城,5-10年,本科,立即投递收藏
智联,计算机,计算机硬件维护工程师,4000-8000元,黔南·福泉市·金山街道,1年以下,中专/中技,立即投递收藏
智联,计算机,计算机辅助设计师(超长年假）,4000-6000元,天津·南开·万兴,1年以下,学历不限,立即投递收藏
智联,计算机,计算机网络管理员,6000-7000元·13薪,台州·黄岩区·沙埠镇,1-3年,大专,立即投递收藏
智联,计算机,计算机网络老师,6000-8000元,佛山·三水·乐平,3-5年,本科,立即投递收藏
智联,计算机,开发实习生（27届）,150-180元/天,上海·长宁·虹桥,经验不限,本科,立即投递收藏
智联,计算机,无人机/机器人/计算机编程教师,3000-6000元,泉州·南安市·霞美镇,1-3年,本科,立即投递收藏
智联,计算机,网络及计算机硬件维护工程师,4000-8000元,大连·中山·青泥洼桥,经验不限,大专,立即投递收藏
智联,计算机,计算机教师,4000-5000元,哈尔滨·香坊·香坊大街,5-10年,本科,立即投递收藏
智联,计算机,计算机工程师,7000-14000元,绍兴·诸暨市·陶朱街道,经验不限,本科,立即投递收藏
智联,计算机,计算机技术人员3000-4500,3000-6000元,秦皇岛·海港区·腾飞路街道,3-5年,大专,立即投递收藏
智联,计算机,理工科技学院--计算机科学系助理导师,7000-9000元,珠海·香洲区·唐家湾镇,经验不限,本科,立即投递收藏
智联,计算机,CNC（计算机数控机床）人员,5000-7000元,日照·莒县·浮来山街道,5-10年,中专/中技,立即投递收藏
智联,计算机,计算机硬件维护工程师,1-1.2万,上海·浦东·祝桥,1年以下,大专,立即投递收藏
智联,计算机,计算机软硬件维护/机房管理,5000-6000元·13薪,长沙·宁乡·历经铺,1-3年,大专,立即投递收藏
智联,计算机,春考计算机老师,6000-9000元,济南·历城·巨野河,经验不限,本科,立即投递收藏
智联,计算机,计算机技术员,6000-12000元,深圳·福田·福田街道,经验不限,大专,立即投递收藏
智联,计算机,计算机应用人员,3000-6000元,开封·龙亭区,经验不限,大专,立即投递收藏
智联,计算机,计算机硬件维护工程师,5000-8000元,石家庄·裕华·裕兴,经验不限,大专,立即投递收藏
智联,计算机,计算机学院公共课教师,6000-7000元,武汉·黄陂·武湖,经验不限,硕士,立即投递收藏
智联,计算机,计算机网络管理员,1.2-1.4万,珠海·香洲区·香湾街道,1-3年,大专,立即投递收藏
智联,计算机,计算机专员,5000-8000元,江门·江海区·外海街道,经验不限,大专,立即投递收藏
智联,计算机,春考专业课授课老师（电子电工/计算机/车工/会计/物流/电子商务等学科）,8000-15000元,天津·河东·大直沽,3-5年,本科,立即投递收藏
智联,计算机,计算机技术员,5000-9000元,杭州·滨江·西兴,1-3年,大专,立即投递收藏
智联,计算机,计算机网络工程师,5000-9000元,包头·九原区,1-3年,大专,立即投递收藏
智联,计算机,诚聘计算机&仓储管理专员,5000-6000元,长沙·天心·先锋,1-3年,大专,立即投递收藏
智联,计算机,计算机管理员,3000-4000元,新乡·长垣市·丁栾镇,1-3年,大专,立即投递收藏
智联,计算机,计算机教师,5000-6000元,石家庄·元氏·马村,经验不限,硕士,立即投递收藏
智联,计算机,计算机大学老师,8000-10000元,昆明·盘龙·联盟,3-5年,本科,立即投递收藏
智联,计算机,计算机教师,5000-7000元,哈尔滨·呼兰·学院路,经验不限,硕士,立即投递收藏
智联,计算机,2026实习生-交通运输、计算机类,180-200元/天,青岛·即墨·龙泉,经验不限,本科,立即投递收藏
智联,计算机,计算机网络管理员,7000-10000元,石家庄·长安·中山东路,经验不限,大专,立即投递收藏
智联,计算机,计算机文员,4000-6000元,长春·南关·明珠,1-3年,大专,立即投递收藏
智联,计算机,中小学计算机AI方向教师（北京校区）,1.4-1.6万,北京·海淀·八里庄,经验不限,硕士,立即投递收藏
智联,计算机,计算机老师 理科老师,3000-5000元,保定·易县·易州,经验不限,大专,立即投递收藏
智联,计算机,技术指导岗（计算机类方向）,6000-8000元,九江·柴桑区·永安乡,1-3年,本科,立即投递收藏
智联,计算机,自动化/通信/电子/电学/物理/计算机类技术专利检索分析,1.4-1.8万·13薪,广州·黄埔·永和,经验不限,本科,立即投递收藏
智联,计算机,计算机硬件驻点工程师,4000-5000元,宁波·北仑·霞浦,经验不限,大专,立即投递收藏
智联,计算机,考研兼职老师（计算机/法硕）,90-180元/时,太原·小店·平阳路,1-3年,硕士,立即投递收藏
智联,计算机,计算机销售工程师（工控机、嵌入式计算机）,8000-15000元·13薪,北京·海淀·上地,经验不限,大专,立即投递收藏
智联,计算机,计算机化系统合规管理员,5000-8000元,黄冈·黄梅县·小池镇,3-5年,本科,立即投递收藏
智联,计算机,计算机技术专员,4000-5000元,郑州·金水·东风路,1-3年,大专,立即投递收藏
智联,计算机,计算机维修,4000-5000元,秦皇岛·海港区·黄河道街道,经验不限,学历不限,立即投递收藏
智联,计算机,计算机硬件维护工程师,4000-6000元,安庆·大桥街道,经验不限,大专,立即投递收藏
智联,计算机,计算机维护工程师,4000-6000元,重庆·两江新区,1-3年,大专,立即投递收藏
智联,计算机,计算机专业人员,5000-10000元,濮阳·华龙区·任丘路街道,经验不限,本科,立即投递收藏
智联,计算机,储备干部（计算机/软件方向）,230-300元/天,镇江·句容市·黄梅街道,经验不限,大专,立即投递收藏
智联,计算机,高中计算机教师,5000-7000元·13薪,拉萨·堆龙德庆区,1-3年,大专,立即投递收藏
智联,计算机,计算机管理员/网络运维,6000-8000元,徐州·新沂市·墨河街道,3-5年,大专,立即投递收藏
智联,计算机,计算机硬件维护工程师,7000-9000元,东营·东营·盐窝镇,经验不限,学历不限,立即投递收藏
智联,计算机,计算机程序开发工程师,5000-10000元·13薪,苏州·昆山·张浦,1-3年,本科,立即投递收藏
智联,计算机,计算机维护工程师,6000-8000元,上海·闵行·古美,1-3年,大专,立即投递收藏
智联,计算机,专利代理人（电学/通信/计算机/机械）,7000-14000元,银川·金凤区·北京中路街道,1-3年,本科,立即投递收藏
智联,计算机,AI开发工程师,1.5-1.8万,上海·浦东·北蔡,1-3年,本科,立即投递收藏
智联,计算机,计算机工程师,1.2-1.4万,合肥·包河,1-3年,大专,立即投递收藏
智联,计算机,计算机老师,4000-8000元,鄂尔多斯·东胜区·巴音门克街道,1-3年,本科,立即投递收藏
智联,计算机,计算机岗位,4000-6000元,长春·南关·明珠,5-10年,本科,立即投递收藏
智联,计算机,电话销售（计算机硬件行业）,7000-14000元·18薪,深圳·福田·华强北,5-10年,学历不限,立即投递收藏
智联,计算机,计算机软件技术岗,1.2-1.5万,北京·丰台·看丹,经验不限,本科,立即投递收藏
智联,计算机,计算机化系统管理（IT合规管理）,8000-13000元,石家庄·藁城·石家庄经开区,1-3年,本科,立即投递收藏
智联,计算机,计算机网络技术专任教师,8000-10000元,烟台·福山,3-5年,硕士,立即投递收藏
智联,计算机,数字技术产业学院专任教师——计算机工程系,5000-7000元·13薪,郑州·金水·兴达路,经验不限,硕士,立即投递收藏
智联,计算机,计算机类/软件工程专业大学教师,6000-9000元,哈尔滨·呼兰·学院路,经验不限,硕士,立即投递收藏
智联,计算机,计算机硬件维护工程师,8000-9000元,武汉·洪山·关山,1-3年,大专,立即投递收藏
智联,计算机,计算机硬件维护工程师,6000-7000元,重庆·重庆·蒲吕,经验不限,学历不限,立即投递收藏
智联,计算机,保密办计算机安全管理员,8000-12000元,北京·海淀·紫竹院,1-3年,本科,立即投递收藏
智联,计算机,国际学校助教老师（计算机/物理/艺术与设计/商科/数学/经济学/生物/化学）,7000-9000元,重庆·两江新区,经验不限,本科,立即投递收藏
智联,计算机,计算机专业教学助理,5000-6000元,阿拉尔市·幸福路街道,经验不限,本科,立即投递收藏
智联,计算机,双语计算机老师,2.5-3万,北京·丰台·青塔,3-5年,硕士,立即投递收藏
智联,计算机,计算机销售工程师,4000-8000元,西安·莲湖·环城西路,经验不限,大专,立即投递收藏
智联,计算机,计算机硬件维护工程师,6000-9000元,石家庄·裕华·裕兴,经验不限,大专,立即投递收藏
智联,计算机,计算机维修,3000-5000元,天津·南开·学府,经验不限,中专/中技,立即投递收藏
智联,计算机,呼和浩特地区渠道经理（恒鼎计算机）,4000-8000元,呼和浩特·赛罕·敕勒川路,经验不限,大专,立即投递收藏
智联,计算机,管培生（计算机方向）,5000-7000元,青岛·崂山·中韩,经验不限,本科,立即投递收藏
智联,计算机,计算机与网络工程师,5000-8000元·13薪,宜昌·西陵区·西陵街道,3-5年,本科,立即投递收藏
智联,计算机,计算机网络工程师,8000-9000元,烟台·莱州·朱桥,5-10年,本科,立即投递收藏
智联,计算机,计算机专业教师,1.2-1.6万,北京·顺义,3-5年,硕士,立即投递收藏
智联,计算机,计算机AI视觉软件设计工程师,6000-12000元,郑州·管城·京航,3-5年,本科,立即投递收藏
智联,计算机,计算机科学与技术教师,8000-12000元,福州·连江·潘渡,经验不限,硕士,立即投递收藏
智联,计算机,计算机运维工程师,7000-9000元,乌鲁木齐·水磨沟区·六道湾街道,经验不限,本科,立即投递收藏
智联,计算机,信息维护专员/计算机软硬件,5000-6000元,辽源·龙山区·工农乡,3-5年,大专,立即投递收藏
智联,计算机,计算机硬件工程师,5000-10000元,石家庄·威州,经验不限,本科,立即投递收藏
智联,计算机,学校实验中心计算机类实验室 - 技术人员,4000-7000元,咸阳·泾阳县·泾干街道,1-3年,本科,立即投递收藏
智联,计算机,计算机网络应用专任教师,9000-12000元,深圳·坪山·石井,经验不限,硕士,立即投递收藏
智联,计算机,计算机管理员,1.2-2万,北京·西城·天桥,3-5年,大专,立即投递收藏
智联,计算机,计算机维修维护员,2000-3000元,张家口·桥西区·沈家屯镇,经验不限,中专/中技,立即投递收藏
智联,计算机,大学计算机相关专业教师,5000-8000元,长春·宽城·欣园,经验不限,硕士,立即投递收藏
智联,计算机,计算机及网络管理员,3000-4000元,鞍山·铁西区·永发街道,1-3年,大专,立即投递收藏
智联,计算机,计算机类专职教师-软件工程学院,6000-8000元,重庆·合川·合阳城,经验不限,硕士,立即投递收藏
智联,计算机,计算机科学与技术、软件,6000-9000元,郑州·金水·祭城路,经验不限,本科,立即投递收藏
智联,计算机,车间计算机（明复乐）,6000-10000元,广州·黄埔·联和,经验不限,大专,立即投递收藏
智联,计算机,计算机信息教师,6000-8000元,邯郸·复兴区·彭家寨乡,经验不限,本科,立即投递收藏
智联,计算机,计算机硬件维护工程师,4000-6000元,临沂·柳青,1-3年,中专/中技,立即投递收藏
智联,计算机,计算机教师,6000-8000元,石家庄·鹿泉·石井,经验不限,硕士,立即投递收藏
智联,计算机,AI 算法研发工程师（无人车 / 计算机视觉方向）,1.4-2.8万,保定·容城·容城镇,经验不限,硕士,立即投递收藏
智联,计算机,计算机硬件维护工程师,6000-8000元,东莞·东莞·虎门镇,经验不限,学历不限,立即投递收藏
智联,计算机,计算机硬件维护工程师,4000-6000元,凉山·西昌市·西城街道,1-3年,本科,立即投递收藏
智联,计算机,人工智能 / 计算机专业教材编校,7000-8000元,武汉·江汉·经开区,经验不限,本科,立即投递收藏
智联,计算机,计算机网络工程师,5000-9000元,郑州·金水·祭城路,经验不限,大专,立即投递收藏
智联,计算机,算法工程师（文档智能 / 计算机视觉方向）,1.5-3万,广州·番禺·石壁,3-5年,本科,立即投递收藏
智联,计算机,算法工程师（计算机视觉 / 图像方向）,9000-18000元,太原·小店·平阳路,经验不限,本科,立即投递收藏
智联,计算机,计算机系统工程师,1-2万,宁波·余姚·兰江,经验不限,本科,立即投递收藏
智联,计算机,双语计算机教师,1.5-2万·14薪,武汉·黄陂·盘龙经开区,1-3年,本科,立即投递收藏
智联,计算机,库管员兼计算机管理员,8000-10000元,北京·通州·台湖,1-3年,中专/中技,立即投递收藏
智联,计算机,后端开发工程师,7000-14000元·16薪,天津·滨海新区·杭州道,经验不限,本科,立即投递收藏
智联,计算机,京东物流JD YOUNG 实习生（计算机、数据、通信方向）,300-400元/天,苏州·昆山·千灯,经验不限,本科,立即投递收藏
智联,计算机,计算机视觉算法工程师,280-500元/天,北京·朝阳,经验不限,硕士,立即投递收藏
智联,计算机,计算机技术员,5000-8000元·13薪,深圳·龙岗·坂田,经验不限,本科,立即投递收藏
智联,计算机,计算机设备维护专员（新疆外派）,8000-10000元,廊坊·三河市·行宫东街道,经验不限,大专,立即投递收藏
智联,计算机,计算机直接制版员,3000-5000元,西安·未央·六村堡,经验不限,中专/中技,立即投递收藏
智联,计算机,（初中级）IT技术支持计算机,1-1.1万·13薪,成都·郫都·红光,经验不限,高中,立即投递收藏
智联,计算机,计算机类专业课老师,4000-6000元,石家庄·新华·杜北,经验不限,硕士,立即投递收藏
智联,计算机,计算机维修工程师,5000-7000元,苏州·张家港·杨舍,3-5年,大专,立即投递收藏
智联,计算机,计算机科学/人工智能工程师,6000-12000元,哈尔滨·南岗·花园街道,经验不限,硕士,立即投递收藏
智联,计算机,2026届校招计算机IT类专业应届毕业生,9000-12000元·13薪,济南·历城·港沟,经验不限,本科,立即投递收藏
智联,计算机,信息部实习生（计算机方向-有转正名额）-济南,100-150元/天,济南·槐荫,经验不限,本科,立即投递收藏
智联,计算机,计算机文员,7000-10000元,上海·闵行·颛桥,经验不限,硕士,立即投递收藏
智联,计算机,计算机硬件技术员,5000-6000元,大连·金州·湾里,1-3年,学历不限,立即投递收藏
智联,计算机,春考专业课授课老师（电子电工/计算机/车工/会计/物流/电子商务等学科）,8000-15000元,天津·南开·广开,3-5年,本科,立即投递收藏
智联,计算机,学校实验中心计算机类实验室 - 技术人员,4000-7000元,咸阳·泾阳县·泾干街道,1-3年,本科,立即投递收藏
智联,计算机,计算机教师,9000-11000元,上海·长宁·周家桥,经验不限,硕士,立即投递收藏
智联,计算机,PyQt软件开发工程师,8000-13000元,石家庄·裕华·太行,经验不限,本科,立即投递收藏
智联,计算机,计算机讲师,9000-14000元·13薪,南昌·青山湖,5-10年,本科,立即投递收藏
智联,计算机,计算机动画制作老师,520元/天,长春·公主岭·范家屯,1-3年,本科,立即投递收藏
智联,计算机,计算机技术支持工程师,9000-10000元,深圳·龙华·龙华,1-3年,大专,立即投递收藏
智联,计算机,计算机硬件维护工程师,7000-8000元,郑州·中原·中原西路,1-3年,大专,立即投递收藏
智联,计算机,计算机网络管理员,1-1.8万,北京·海淀·上地,经验不限,大专,立即投递收藏
智联,计算机,Python开发工程师（大模型评测平台）,1.6-3万,北京·海淀·马连洼,1-3年,本科,立即投递收藏
智联,计算机,计算机、物流第三方仓库管理员,3000-5000元,合肥·庐阳,1-3年,大专,立即投递收藏
智联,计算机,计算机教师-兼职岗,400元/时,北京·昌平,1-3年,硕士,立即投递收藏
智联,计算机,计算机技术人员及办公设备维护员,6000-12000元,宣城·广德市·桃州镇,1-3年,学历不限,立即投递收藏
智联,计算机,计算机运维工程师,5000-8000元,武汉·洪山·珞南,经验不限,学历不限,立即投递收藏
智联,计算机,算法工程师（计算机视觉）-硕士,8000-15000元,重庆·九龙坡·含谷,经验不限,硕士,立即投递收藏
智联,计算机,计算机网络工程师,3000-6000元,济南·平阴·安城,经验不限,大专,立即投递收藏
智联,计算机,计算机网络工程师,7000-12000元·13薪,东莞·南城街道,1-3年,大专,立即投递收藏
