job_name,city,education,work_exp,company,salary_avg,data_source
中学数学及计算机老师,深圳-南山区,硕士,3年以上,深圳市南山区丽林维育学校,25000.0,data(1)
自动驾驶感知算法工程师,重庆-渝北区,硕士,2-4年,重庆长线智能科技有限责任公司,40000.0,data(1)
自动驾驶感知算法工程师,北京-海淀区,硕士,2-4年,重庆长线智能科技有限责任公司,40000.0,data(1)
模拟计算工程师,郑州-中原区,硕士,经验不限,河南泛锐复合材料研究院有限公司,10000.0,data(1)
计算机专员,郑州,本科,经验不限,某国内IT服务公司,15000.0,data(1)
管培生/工艺工程师/IT工程师(26届/校招/985 能源/机械/计算机),烟台,本科,经验不限,某上海大型机械/设备公司,15000.0,data(1)
计算机专员,郑州,大专,经验不限,某国内IT服务公司,12000.0,data(1)
Python Developer,广州-黄埔区,本科,1-3年,恩士迅,15000.0,data(1)
计算机技术员,石家庄,本科,1-3年,某深圳互联网上市公司,9000.0,data(1)
计算机视觉工程师 （图像处理）- 半导体设备,成都,不限,3年以上,某知名公司,20000.0,data(1)
全国计算机教师,北京,不限,经验不限,某知名公司,25000.0,data(1)
机械有限元计算分析师,焦作-武陟县,本科,3-5年,某国内机械/设备公司,14000.0,data(1)
模拟计算工程师（分子动力学）,成都-简阳,硕士,经验不限,成都西蒙至简科技有限公司,20000.0,data(1)
诚聘专业带头人 (MJ000109),武汉-江夏区,博士,经验不限,武昌理工学院,20000.0,data(1)
计算机整机工程师,深圳-宝安区,大专,1-3年,深圳市奥盛通科技有限公司,27000.0,data(1)
软件工程师（14薪 六险一金全额缴纳）,成都,本科,经验不限,某大型通信设备公司,30000.0,data(1)
计算机老师,北京,不限,3-5年,某北京大型培训服务公司,25000.0,data(1)
电商客服(居家版),广州-越秀区,不限,经验不限,广州朽荏贸易有限公司,8000.0,data(1)
客服专员,芜湖,不限,1年以下,舟山飞旭科技有限公司,6000.0,data(1)
研发测试工程师,上海-浦东新区,本科,2年以上,柏飞电子,15000.0,data(1)
材料计算工程师（量子化学计算）,深圳-南山区,硕士,经验不限,深圳屹艮科技有限公司,30000.0,data(1)
双语计算机教师,扬州,本科,3-5年,新东方教育科技集团有限公司,30000.0,data(1)
射线剂量输运计算与测试工程师,上海-嘉定区,本科,经验不限,锐束医疗科技(上海)有限责任公司,30000.0,data(1)
强度计算工程师,合肥-肥西县,本科,经验不限,合肥新沪屏蔽泵有限公司,15000.0,data(1)
后端工程师,成都,本科,2年以上,成都四相致新科技有限公司,13000.0,data(1)
DFT理论计算工程师助理,成都-新都区,不限,经验不限,某专业技术服务公司,9000.0,data(1)
计算机软件测试工程师,上海-浦东新区,本科,3-5年,三一集团,30000.0,data(1)
软件开发（14薪 6险一金全额缴纳）,南京-雨花台区,本科,经验不限,某深圳大型通信设备公司,18000.0,data(1)
计算机科学与技术专业教师,广州-白云区,本科,经验不限,广州知藤教育科技有限公司,15000.0,data(1)
计算机教师,青岛-城阳区,硕士,1年以上,青岛城市学院,12000.0,data(1)
船舶-有限元、CFD计算工程师,湖州-吴兴区,本科,1年以上,宜昌佩恩网络科技有限公司,20000.0,data(1)
计算机视觉工程师,西安,不限,经验不限,烟台睿创微纳技术股份有限公司,15000.0,data(1)
理论计算工程师,长春,硕士,1年以上,长春海谱润斯科技股份有限公司,14000.0,data(1)
计算机视觉工程师（CV方向）,深圳-南山区,硕士,经验不限,广东天机智能系统有限公司,25000.0,data(1)
计算机教师,苏州-工业园区,硕士,3-5年,上海浅湾教育科技有限公司苏州分公司,20000.0,data(1)
计算机视觉研究员,北京-朝阳区,不限,经验不限,某大连IT服务公司,30000.0,data(1)
华为计算机产品线,北京,本科,经验不限,某深圳大型通信设备公司,30000.0,data(1)
计算机软件工程师,南京-浦口区,本科,3-5年,卜蜂(中国)生物科技有限公司,14000.0,data(1)
流动传热计算工程师,合肥,硕士,经验不限,中科重明,18000.0,data(1)
计算机化系统工程师/CSV工程师(J10844),苏州-工业园区,本科,3年以上,赛赋医药,12000.0,data(1)
计算机兼基础数学老师,深圳-龙华区,本科,经验不限,橘郡美高,20000.0,data(1)
计算机编程老师,北京-朝阳区,本科,经验不限,橘郡美高,12000.0,data(1)
人事经理,儋州,不限,经验不限,海南思沃家电商科技有限公司,9000.0,data(1)
一级市场科技投研（计算机、通信、微电子、光电等）,上海,本科,1-3年,某北京基金/证券/期货公司,30000.0,data(1)
材料计算工程师,惠州-博罗县,本科,2年以上,金龙羽新能源(深圳)有限公司,25000.0,data(1)
计算机数据维护技术员,深圳-福田区,大专,1年以上,广东登丰律师事务所,6000.0,data(1)
研究院-计算机行业分析师,上海-浦东新区,硕士,1-3年,太平洋证券股份,15000.0,data(1)
CADD（计算机辅助药物设计）,广州-黄埔区,硕士,1-3年,广州英赛特生物技术有限公司,30000.0,data(1)
小学计算机老师,厦门-思明区,硕士,3-5年,厦门洲邻国际教育咨询有限公司,18000.0,data(1)
计算机网络管理员,北京-大兴区,大专,经验不限,北京郡雅科贸有限公司,9000.0,data(1)
计算机技术员,成都-青白江区,硕士,1年以下,某成都学术/科研公司,12000.0,data(1)
双语计算机老师,扬州,本科,经验不限,安生教育集团,12000.0,data(1)
双语计算机老师,北京,本科,1-3年,某北京培训服务公司,20000.0,data(1)
计算机信息类专业教师,西安-长安区,本科,经验不限,西安科技大学高新学院,10000.0,data(1)
高中计算机教师(国际学校),上海,本科,1-3年,某上海学校教育公司,25000.0,data(1)
计算机网络工程师(内蒙),鄂尔多斯-伊金霍洛,本科,1年以上,宁夏宝丰集团有限公司,16000.0,data(1)
CADD（计算机辅助药物设计）,苏州-工业园区,硕士,1年以上,朗睿生物医药,25000.0,data(1)
计算机技术员,重庆-渝中区,本科,5年以上,四川芳松网络科技有限责任公司,22000.0,data(1)
计算机视觉算法工程师,西安-未央区,大专,1-3年,某西安学术/科研公司,30000.0,data(1)
C++/计算机图形学,上海-长宁区,本科,2年以上,PGM,17000.0,data(1)
双语国际学校计算机教师Computer Science,北京,本科,1-3年,某知名公司,30000.0,data(1)
投资经理-AI/泛半导体/计算机,上海-浦东新区,本科,1-6年,上海常春藤投资控股有限公司,25000.0,data(1)
计算机编程老师,深圳-龙华区,本科,经验不限,橘郡美高,12000.0,data(1)
算法应用工程师（计算机视觉）,深圳-南山区,不限,经验不限,某深圳人工智能公司,35000.0,data(1)
计算机老师,杭州,本科,1-3年,某杭州大型学校教育公司,24000.0,data(1)
装修设计师,舟山-定海区,大专,1-3年,嘉兴新模文化传媒有限公司,6000.0,data(1)
计算机研究员,上海,硕士,经验不限,某上海基金/证券/期货公司,40000.0,data(1)
软件工程师（双休 六险一金 全额缴纳）,杭州,本科,经验不限,某大型通信设备公司,30000.0,data(1)
计算机教师,深圳-宝安区,本科,3-5年,深圳国际预科书院,25000.0,data(1)
计算机行业分析师,上海,硕士,3年以下,太平洋证券股份,20000.0,data(1)
AP计算机教师,北京,本科,经验不限,新府学,15000.0,data(1)
国际学校双语计算机老师,北京-朝阳区,本科,2年以上,北京欧洛斯咨询有限公司,23000.0,data(1)
Alevel计算机老师,宁波,本科,1-3年,某宁波培训服务公司,20000.0,data(1)
国际课程计算机科学老师,武汉-洪山区,本科,1-3年,武汉澳新高级中学,14000.0,data(1)
计算机视觉算法专家,郑州,大专,经验不限,武汉市群淼巨科技有限公司,12000.0,data(1)
计算机视觉研究员,北京-朝阳区,本科,经验不限,某大连专业技术服务公司,30000.0,data(1)
 计算机老师,青岛,本科,1-3年,某青岛培训服务公司,30000.0,data(1)
计算机视觉算法工程师,苏州,本科,3-5年,某知名公司,30000.0,data(1)
软件工程师,上海,不限,2-8年,某深圳大型通信设备公司,24000.0,data(1)
计算机视觉算法专家,北京,大专,经验不限,武汉市群淼巨科技有限公司,12000.0,data(1)
Python开发（双休 弹性打卡1小时  六险一金）,上海-青浦区,本科,经验不限,某北京专业服务上市公司,24000.0,data(1)
计算机工程师,石家庄-裕华区,本科,3年以上,河北华曙新能源汽车科技有限公司,10000.0,data(1)
计算机系统验证（CSV）主管,徐州-新沂,本科,5年以上,江苏星诺医药科技有限公司,12000.0,data(1)
线上 计算机sci教研编辑 sci辅导编辑老师人工智能研究 线上兼职 办公地点不限 时间灵活,北京-海淀区,硕士,经验不限,淄博金诺客信息网络科技有限公司,15000.0,data(1)
双语计算机老师,天津-和平区,本科,5年以上,北京欧洛斯咨询有限公司,20000.0,data(1)
AP计算机教师,廊坊-永清县,本科,2年以上,北京正源拓维教育咨询有限公司,30000.0,data(1)
居家打字员,广州-黄埔区,不限,经验不限,广州苑翰科技有限公司,10000.0,data(1)
QC专员-仪器&计算机系统,上海-徐汇区,本科,5年及以上,上海复宏汉霖生物技术股份有限公司,18000.0,data(1)
材料计算工程师（大模型应用）,深圳-南山区,硕士,经验不限,深圳屹艮科技有限公司,30000.0,data(1)
高中计算机老师（AL/DP）,上海,本科,经验不限,某上海培训服务公司,30000.0,data(1)
计算机视觉算法工程师,长沙-长沙县,本科,2年以上,三一集团,28000.0,data(1)
计算机硬件维护工程师,上海,本科,1-3年,某国内大型机械/设备公司,11000.0,data(1)
双语计算机老师,北京-朝阳区,本科,3年以上,山东创合信息化教学设备有限公司,35000.0,data(1)
Python,青岛-南区,本科,2年以上,青岛格兰德信用管理咨询有限公司,15000.0,data(1)
ICT与计算机科学教师 ICT & Computer Science Teacher,珠海-横琴新区,本科,1-3年,横琴粤澳深度合作区哈罗礼德学校,25000.0,data(1)
统计员,成都-高新区,大专,经验不限,海南省志熙宇广告有限公司,10000.0,data(1)
计算机视觉工程师,成都,本科,5年及以上,某上海电子/半导体/集成电路公司,23000.0,data(1)
计算机学院行政助理,宁波-镇海区,硕士,2年以上,宁波东方理工大学,12000.0,data(1)
主播，助教，计算机,杭州-临平区,不限,经验不限,杭州星悦云网络科技服务有限公司,8000.0,data(1)
软件开发工程师（语言不限）,西安,本科,经验不限,某深圳大型通信设备公司,30000.0,data(1)
JAVA/ Python/C/C++/Shell/Go软件工程师,上海-青浦区,本科,经验不限,某深圳大型通信设备公司,30000.0,data(1)
双语计算机科学教师（新手教师）,苏州-吴江区,本科,经验不限,雅力教育,12000.0,data(1)
60岁以内知名车企招聘【计算机、人工智能、低空经济、新能源、智能驾驶、智能座舱相关专业博士】-base三亚,三亚,本科,经验不限,某国内大型汽车零部件及配件公司,30000.0,data(1)
计算机视觉（CV）算法专家（感知智能方向）,秦皇岛,不限,经验不限,某国内计算机软件公司,30000.0,data(1)
Python,北京-朝阳区,本科,1-3年,横河电机(中国)有限公司,18000.0,data(1)
计算机维护工程师,重庆,本科,1-3年,广州复举科技有限公司,12000.0,data(1)
信息工程师,南京-建邺区,本科,经验不限,南京易基诺环保科技有限公司,15000.0,data(1)
计算机硬件维护工程师,泉州-石狮,不限,经验不限,甘肃庆荣建筑工程有限公司,16000.0,data(1)
计算机视觉软件工程师（机器人、图像算法、嵌入式系统开发）,深圳-南山区,不限,3-5年,某深圳电子/半导体/集成电路公司,40000.0,data(1)
计算机辅助药物设计CADD-大分子,北京,硕士,3年以上,神州细胞工程有限公司,35000.0,data(1)
计算机类论文辅导,深圳-龙华区,硕士,经验不限,深圳市摸鱼贸易有限公司,30000.0,data(1)
计算机或电子信息相关专业策划编辑,北京-海淀区,硕士,1-3年,科学出版社职教技术出版中心,12000.0,data(1)
计算机专业课教师（转本）,徐州-云龙区,硕士,3-5年,新东方教育科技集团有限公司,20000.0,data(1)
【北京】计算机视觉研究员,北京,本科,3-5年,某知名公司,30000.0,data(1)
计算机教师,青岛-城阳区,硕士,1-3年,青岛城市学院,10000.0,data(1)
圆柱齿轮 计算工程师,南京-江宁区,本科,2年以上,双环传动,14000.0,data(1)
AI计算机视觉工程师,青岛-城阳区,本科,2年以上,北京国信会视科技有限公司,20000.0,data(1)
计算机辅助药物设计助理研究员,青岛-南区,本科,1年以上,威智医药,12000.0,data(1)
计算机硬件维护工程师+13薪五险一金,苏州-虎丘区,不限,1年以上,软猫聚众数字科技(重庆)有限公司,21000.0,data(1)
Pyhotn开发工程师实习生,北京-海淀区,本科,经验不限,海南时代共赢私募基金管理合伙企业(有限合伙),10000.0,data(1)
高中计算机教师（IBDP）,北京-昌平区,硕士,5年以上,北京市私立汇佳学校,25000.0,data(1)
AP计算机老师,北京,硕士,3-5年,某北京大型培训服务公司,20000.0,data(1)
Python开发/测试，25届可投,深圳,本科,经验不限,某北京大型通信设备公司,30000.0,data(1)
Java/C/C++/Python/前端/测试（接受应届/无经验\考研考公失败过渡）大厂＋双休],南京,本科,经验不限,某深圳大型通信设备公司,30000.0,data(1)
Python开发工程师（双休 六险一金）,南京-雨花台区,本科,经验不限,某北京专业服务上市公司,24000.0,data(1)
AP双语计算机老师,北京-大兴区,硕士,1-3年,北京欧洛斯咨询有限公司,20000.0,data(1)
计算机渠道销售,北京-海淀区,大专,经验不限,北京北纬机电技术有限公司,18000.0,data(1)
研发工程师（计算机视觉/交通事件检测）,武汉-江夏区,本科,1-3年,中国电子云,30000.0,data(1)
计算机辅助抗体药物设计工程师,苏州-工业园区,硕士,2年以上,苏州予路乾行生物科技有限公司,21000.0,data(1)
材料计算工程师,深圳,硕士,1-3年,深圳屹艮科技有限公司,25000.0,data(1)
计算机/财经类专业老师（有教学经验，具备计算机编程开发经验）,成都,本科,经验不限,某北京培训服务公司,15000.0,data(1)
材料计算工程师（量子化学计算）,深圳,硕士,1年以下,深圳屹艮科技有限公司,25000.0,data(1)
CADD工程师（计算机辅助药物设计研究员）,成都-武侯区,硕士,2年以上,成都闻泰医药科技股份有限公司,20000.0,data(1)
Python开发/测试，25届可投,杭州,本科,经验不限,某北京大型通信设备公司,30000.0,data(1)
计算机技术员,青岛-崂山区,博士,经验不限,青岛蓝侬伊尔生物科技有限公司,10000.0,data(1)
Python开发/测试，25届可投,西安,本科,经验不限,某北京大型通信设备公司,30000.0,data(1)
计算机技术员,北京,大专,经验不限,北京郡雅科贸有限公司,8000.0,data(1)
系统开发实习生,厦门-同安区,本科,经验不限,厦门安享电子商务有限公司,3000.0,data(1)
Python开发/测试，25届可投,武汉,本科,经验不限,某北京大型通信设备公司,30000.0,data(1)
计算机软件工程师,重庆-渝中区,本科,1年以上,重庆赛迪奇智人工智能科技有限公司,22000.0,data(1)
技术经理-云计算,天津-南开区,本科,3-5年,天津森瑞盛扬科技有限公司,8000.0,data(1)
项目经理（计算机产品方向）,长沙-开福区,本科,3-5年,中声海洋科技(湖南)有限公司,25000.0,data(1)
双语计算机老师,北京,本科,经验不限,某北京大型学校教育公司,40000.0,data(1)
计算机系统验证工程师,上海,本科,1-3年,国药奇贝德(上海)工程技术有限公司,20000.0,data(1)
文案设计,佛山-顺德区,高中及以下,经验不限,海南省志熙宇广告有限公司,8000.0,data(1)
模拟计算工程师（26届专属投递通道，方向不限，优秀硕士亦可）,杭州-西湖区,博士,经验不限,杭州研趣信息技术有限公司,40000.0,data(1)
计算机视觉工程师-半导体封装设备厂商,成都-高新区,本科,5年及以上,某上海电子/半导体/集成电路公司,18000.0,data(1)
Python开发/测试，25届可投,南京,本科,经验不限,某北京大型通信设备公司,30000.0,data(1)
双语计算机科学老师(J10235),苏州-吴江区,本科,1-3年,雅力教育,20000.0,data(1)
计算机视觉研究员,北京-朝阳区,本科,经验不限,某IT服务公司,30000.0,data(1)
计算机技术与软件工程师,广州,本科,3-5年,某广州计算机软件公司,25000.0,data(1)
计算机技术员,北京-大兴区,大专,经验不限,北京郡雅科贸有限公司,7000.0,data(1)
计算机硬件维护工程师,青岛-南区,不限,3年以上,山东蓝景风尚光电科技有限公司,20000.0,data(1)
AP计算机&AP统计学教师（全职+兼职）,苏州-工业园区,本科,1-3年,深圳威睿达思国际学校,22000.0,data(1)
408计算机老师,上海-浦东新区,硕士,经验不限,上海新航道好轻松教育科技有限公司,23000.0,data(1)
机械结构工程师（具有工业计算机、特种计算机经验优先）,北京-昌平区,大专,3年以上,北京鲁成伟业科技发展有限公司,13000.0,data(1)
计算机视觉工程师,上海-闵行区,硕士,2年以上,上海沿锋汽车科技股份有限公司,50000.0,data(1)
大学教师 【三亚，统招博士（不限经验），人工智能/计算机相关专业】,三亚,硕士,经验不限,某知名公司,25000.0,data(1)
"软件开发/软件测试工程师 ,25届可投",深圳,本科,经验不限,某北京大型通信设备公司,30000.0,data(1)
计算机视觉工程师,成都,不限,5年及以上,某上海电子/半导体/集成电路公司,35000.0,data(1)
计算机网络管理员,上海-青浦区,大专,经验不限,上海好格电脑软件销售有限公司,15000.0,data(1)
AP双语计算机教师,常州,硕士,1年以上,某苏州学校教育公司,30000.0,data(1)
计算机硬件维护工程师+双休五险一金,南京-建邺区,本科,3年以上,成都鑫汇众企业管理有限公司,20000.0,data(1)
中学计算机老师,深圳-南山区,硕士,3年以上,深圳市南山区丽林维育学校,25000.0,data(1)
组稿编辑（计算机教材第二事业部）,北京-海淀区,硕士,经验不限,清华大学出版社有限公司,20000.0,data(1)
Python开发/测试，25届可投,东莞,本科,经验不限,某北京大型通信设备公司,30000.0,data(1)
双语计算机老师（全国有岗）,上海,不限,经验不限,某武汉学校教育公司,25000.0,data(1)
应届硕士、博士（计算机）-国企,北京-昌平区,不限,1年以下,某北京电子/半导体/集成电路公司,45000.0,data(1)
计算机科学与技术/软件工程专项工程师,成都-青白江区,本科,经验不限,某成都学术/科研公司,12000.0,data(1)
Java/C/C++/Python+导师带教,南京,不限,经验不限,某深圳大型通信设备公司,40000.0,data(1)
软件开发员,广州-白云区,本科,3年以上,广东机场白云信科,20000.0,data(1)
计算机视觉研究员,北京-朝阳区,硕士,1-3年,某知名日企,25000.0,data(1)
计算机视觉算法工程师,深圳-南山区,不限,经验不限,字节跳动,50000.0,data(1)
计算机硬件维护工程师,成都-锦江区,本科,3年以上,成都英美尔农牧科技有限公司,20000.0,data(1)
学校计算机老师,北京,硕士,经验不限,某北京学校教育公司,13000.0,data(1)
计算机硬件维护工程师,天津-南开区,本科,3年以上,天津企来登科技有限公司,18000.0,data(1)
CADD 计算机辅助药物研发(大分子)研究员/科学家,上海-浦东新区,硕士,1-3年,上海齐鲁制药,45000.0,data(1)
计算机硬件维护工程师,天津-南开区,本科,3年以上,天津万普恒升科技有限公司,20000.0,data(1)
计算机维护工程师,苏州-相城区,本科,3年以上,上海柒玖张商贸有限公司,16000.0,data(1)
光剑美高-双语计算机教师,上海-浦东新区,本科,1-3年,光华教育,25000.0,data(1)
计算机与通信网络管理岗位,上海-浦东新区,本科,2年以上,中曼石油,25000.0,data(1)
开发实施,天津-东丽区,本科,3-5年,某北京专业技术服务公司,16000.0,data(1)
计算机硬件维护工程师,重庆,本科,3年以上,重庆渝家兴旺网络科技有限公司,20000.0,data(1)
博士教师（必须博士，base三亚，可接受应届，计算机人工智能方向）,三亚,博士,经验不限,某知名公司,30000.0,data(1)
计算机辅导老师,南京-玄武区,硕士,1-3年,常州壹综评教育科技有限公司,15000.0,data(1)
采购专员/助理,无锡-新吴区,不限,经验不限,无锡市杰恩纳自动化设备有限公司,9000.0,data(1)
计算机视觉研究员,北京-朝阳区,硕士,1-3年,某北京大型贸易进出口公司,20000.0,data(1)
大学教师- base三亚，世界500强旗下教育模块，看计算机相关专业，学历必须博士,三亚,博士,经验不限,某北京大型人力资源服务公司,30000.0,data(1)
计算机硬件维护工程师+五险一金双休,上海-浦东新区,本科,2年以上,四川锋汇科技有限公司,20000.0,data(1)
算法工程师 （计算机视觉方向）,沈阳-浑南区,硕士,3-5年,沈阳新松机器人自动化股份有限公司,30000.0,data(1)
Python开发工程师（大厂 双休 弹性打卡1小时）,东莞,本科,经验不限,某北京专业服务上市公司,24000.0,data(1)
计算工程师,上海-浦东新区,硕士,1-3年,江苏润邦工业装备有限公司,20000.0,data(1)
计算机科学老师 (Computer Science),广州-天河区,本科,经验不限,广州引力科技有限公司,12000.0,data(1)
计算机技术员,北京-房山区,本科,经验不限,华润健康,10000.0,data(1)
算法工程师（人工智能、计算机视觉方向）,福州-马尾区,博士,经验不限,新大陆自动识别,30000.0,data(1)
【双休+年终奖】招聘经理（计算机/AI/互联网方向）,广州-天河区,本科,3年以上,润建股份,25000.0,data(1)
初级计算工程师,杭州,硕士,经验不限,杭州研趣信息技术有限公司,13000.0,data(1)
计算工程师（海洋工程技术服务）,南通-如东县,大专,5年以上,远东控股集团,18000.0,data(1)
Python（双休）,北京-海淀区,本科,3-5年,某深圳大型通信设备公司,40000.0,data(1)
计算机视觉算法,杭州,本科,3-5年,某知名公司,50000.0,data(1)
计算机硬件维护工程师,成都-高新区,本科,3年以上,成都达利高诺信息科技有限公司,20000.0,data(1)
计算机辅助小分子药物设计工程师/研究员,苏州-工业园区,硕士,1-6年,苏州予路乾行生物科技有限公司,21000.0,data(1)
Python,大连,本科,1-3年,某上海大型咨询服务公司,22000.0,data(1)
平台软件工程师,天津-西青区,硕士,经验不限,经纬恒润(天津)研究开发有限公司,20000.0,data(1)
产品经理（商用计算机）(J10021),深圳-南山区,本科,3-5年,杰和科技,30000.0,data(1)
Python开发工程师(双休+六险一金),深圳,本科,1-3年,某深圳世界500强通信设备公司,40000.0,data(1)
计算机硬件维护工程师,南昌,本科,经验不限,江西普赛科技有限公司,12000.0,data(1)
计算机硬件维护工程师,广州-白云区,本科,3年以上,广州沃良网络科技有限公司,20000.0,data(1)
船舶计算工程师,烟台-莱山区,大专,经验不限,烟台恺特物联科技有限公司,15000.0,data(1)
计算机辅助抗体设计工程师,深圳-宝安区,硕士,经验不限,重链生物,22000.0,data(1)
Python开发工程师(双休+六险一金),东莞,本科,1-3年,某深圳世界500强通信设备公司,40000.0,data(1)
计算机视觉算法工程师,深圳-龙岗区,不限,经验不限,华为云计算技术有限公司,30000.0,data(1)
天津某职高计算机应用专业教师,天津-蓟州区,本科,1-3年,明贤教育,10000.0,data(1)
计算机硬件维护工程师,重庆,大专,1年以上,大连玄武魂玉传媒有限公司,13000.0,data(1)
程序员,北京-海淀区,本科,经验不限,智能知识(北京)数据科技有限公司,5000.0,data(1)
会计,广州-天河区,大专,1-3年,广州衡友贸易有限公司,8000.0,data(1)
上位机软件开发工程师,上海-浦东新区,本科,2年以上,玄刃科技,30000.0,data(1)
IT高级工程师（全日制本科计算机专业）,苏州-吴江区,本科,10年以上,东部超导科技(苏州)有限公司,21000.0,data(1)
TMT电子、通信、计算机行业研究员（券商研究所）,上海-黄浦区,本科,3-5年,上海商投创业投资有限公司,20000.0,data(1)
计算光学算法工程师,上海-浦东新区,硕士,经验不限,上海微电子装备(集团)股份有限公司,30000.0,data(1)
计算机设备技术支撑岗位,北京-海淀区,本科,经验不限,中国科学院声学研究所,15000.0,data(1)
计算机硬件维护工程师,重庆-渝中区,本科,3年以上,四川芳松网络科技有限责任公司,20000.0,data(1)
量化系统开发工程师,深圳-南山区,本科,5年以下,海南无量私募基金管理有限公司,30000.0,data(1)
AP计算机课程教师（成都校区）,成都-温江区,硕士,1-3年,成都市温江区二十一世纪学校,20000.0,data(1)
结构计算工程师/高级工程师,青岛-黄岛区,本科,4年以上,瀚辰精英集团,16000.0,data(1)
项目专员兼计算机维护,广州-黄埔区,本科,经验不限,中国医药集团联合工程有限公司广州分公司,10000.0,data(1)
急聘前台接待员,济南-中区,大专,经验不限,威海恒旺光伏发电服务有限公司,6000.0,data(1)
计算机视觉算法工程师,深圳,本科,经验不限,华为,30000.0,data(1)
Python(双休),北京-海淀区,本科,3-5年,某深圳大型通信设备公司,40000.0,data(1)
计算机化学药物设计,上海-浦东新区,硕士,经验不限,某上海制药公司,35000.0,data(1)
计算机硬件维护工程师,深圳-南山区,本科,3年以上,深圳云学智能科技有限公司,20000.0,data(1)
计算机双语教师,北京-东城区,硕士,3-5年,某知名公司,30000.0,data(1)
计算机硬件维护工程师,北京-昌平区,本科,经验不限,北京同一伟业科技有限公司,9000.0,data(1)
计算机安全管理员（保密）,北京-石景山区,本科,3-5年,北京长峰海维电子技术研究所,13000.0,data(1)
中小学计算机教师（北京校区）,北京-海淀区,硕士,经验不限,北京市二十一世纪学校,16000.0,data(1)
渗透测试技术支撑（应届）,天津-东丽区,本科,经验不限,某北京专业技术服务公司,12000.0,data(1)
摄影测量、计算机视觉、点云算法工程师,成都-高新区,本科,1-3年,成都联科,50000.0,data(1)
行业研究员（计算机行业）,上海-浦东新区,硕士,3-5年,国联安基金,28000.0,data(1)
计算分析（CAE）工程师,上海,硕士,经验不限,人本股份有限公司,25000.0,data(1)
计算机视觉算法专家,杭州,硕士,1-3年,清瑶智能科技(杭州)有限公司,40000.0,data(1)
计算机软件工程师,长沙-长沙县,本科,3年以上,三一集团,25000.0,data(1)
结构计算工程师,武汉-江夏区,本科,3-5年,瀚辰精英集团,16000.0,data(1)
办公室助理/主管,无锡-梁溪区,不限,经验不限,嘉兴新模文化传媒有限公司,6000.0,data(1)
计算机视觉算法工程师,苏州-工业园区,本科,3-5年,某苏州大型电子/半导体/集成电路公司,30000.0,data(1)
 图像处理/计算机视觉/机器学习/人工智能算法研发实习生,烟台,硕士,经验不限,烟台睿创微纳技术股份有限公司,20000.0,data(1)
计算机教师,佛山-三水区,本科,经验不限,三江职业技术学校,12000.0,data(1)
A-level计算机老师,天津-西青区,本科,3年以上,某天津学校教育公司,25000.0,data(1)
行政管理,烟台-莱山区,大专,1-3年,威海恒旺光伏发电服务有限公司,6000.0,data(1)
计算机文员,乌鲁木齐,大专,1年以下,天津市康梦元医药科技有限公司,8000.0,data(1)
Python开发,长沙,不限,经验不限,某深圳大型通信设备公司,30000.0,data(1)
计算机硬件维护工程师,苏州-吴中区,本科,3年以上,苏州紫墨庭院智能科技有限公司,20000.0,data(1)
Python开发,大连-甘井子区,本科,3-5年,某上海大型咨询服务公司,20000.0,data(1)
异构计算系统工程师(A58818),上海,本科,经验不限,图灵量子,35000.0,data(1)
计算机安全保密管理员,北京-海淀区,大专,1-3年,新时代工程咨询有限公司,9000.0,data(1)
计算机硬件维护工程师,上海-宝山区,本科,2年以上,上海乐巡酒店管理有限公司,20000.0,data(1)
计算机终端交付实习生,本溪,大专,经验不限,沈阳辰铄科技有限公司,3000.0,data(1)
高级产品/市场经理（计算机视觉芯片方向）,深圳-宝安区,本科,3年以上,科大讯飞,30000.0,data(1)
计算机科学老师兼数字化教学负责人,杭州-萧山区,本科,3-5年,杭州市萧山区威雅实验学校,25000.0,data(1)
计算机维护工程师,合肥-高新区,本科,1-3年,南京顺盛通信科技有限责任公司,5000.0,data(1)
计算机视觉算法工程师（车载视觉算法）,杭州-滨江区,本科,3-5年,鸿泉物联,25000.0,data(1)
项目经理(计算机硬件+AIOT),深圳-南山区,本科,4年以上,杰和科技,20000.0,data(1)
AI数字化工程师,无锡-滨湖区,本科,经验不限,无锡视美乐科技,15000.0,data(1)
软件开发工程师,珠海,本科,1-3年,某通信设备公司,24000.0,data(1)
软件开发工程师（后端）,重庆-渝北区,本科,3-5年,北京理工大学重庆创新中心,15000.0,data(1)
计算机-学术顾问,深圳-南山区,硕士,经验不限,浙江新课堂教育股份有限公司,20000.0,data(1)
高中双语计算机老师,北京,硕士,1-3年,某北京咨询服务公司,23000.0,data(1)
计算机网络管理专员,北京-朝阳区,本科,3年以上,福建国力民生科技发展有限公司北京分公司,15000.0,data(1)
小学计算机老师,重庆-南岸区,本科,经验不限,某重庆人力资源服务公司,6000.0,data(1)
计算机硬件维护工程师,天津-滨海新区,本科,3年以上,武汉市登航涛科技有限公司,19000.0,data(1)
计算机视觉工程师（深圳）（MJ000133）,深圳-南山区,硕士,经验不限,美图公司,40000.0,data(1)
计算机视觉算法工程师_BCSC,无锡,本科,1-3年,博世创新软件中心,25000.0,data(1)
计算机通信工程师,北京-东城区,本科,5年及以上,中国港湾工程有限责任公司,30000.0,data(1)
计算机视觉算法工程师,杭州,硕士,1-3年,某知名公司,40000.0,data(1)
