数据来源,关键词,岗位名称,薪资,城市,经验要求,学历要求,公司名称
智联,计算机,IT工程师,10000,北京,经验不限,大专,某北京互联网公司
智联,计算机,IT 桌面运维工程师（六险一金外包｜办公环境支持｜互联网公司）,9500,北京,3-5年,大专,某上海大型游戏公司
智联,计算机,信息化专员（在京央企）,10000,北京,1-3年,统招本科,某北京大型货运/物流/仓储公司
智联,计算机,IT技术工程师,11000,北京,1-3年,本科,某北京科技金融公司
智联,计算机,人事行政专员,6500,北京,经验不限,学历不限,厦门安达智芯科技有限公司
智联,计算机,IT专员,19000,北京,经验不限,学历不限,某苏州人力资源服务公司
智联,计算机,Python后端开发工程师,22500,北京,经验不限,学历不限,某深圳大型通信设备公司
智联,计算机,数据分析专员,9000,北京,3-5年,本科,某北京大型电气机械/器材公司
智联,计算机,系统运维工程师 / 助理5000-10000,7500,北京,经验不限,学历不限,某北京互联网公司
智联,计算机,AI Agent开发工程师,7000,北京,经验不限,学历不限,某北京计算机硬件上市公司
智联,计算机,汽车测试工程师,20000,北京,经验不限,学历不限,某上海整车制造公司
智联,计算机,投资顾问,22500,北京,不限,本科,上海茫讯商务咨询中心
智联,计算机,IT技术工程师,14000,北京,1-3年,本科,某北京批发/零售公司
智联,计算机,大模型应用工程师,25000,北京,经验不限,统招本科,宜信
智联,计算机,双语计算机老师,15000,北京,1-3年,统招本科,某北京大型培训服务公司
智联,计算机,IT主管,20000,北京,经验不限,学历不限,某合肥人力资源服务公司
智联,计算机,测试工程师,20000,北京,经验不限,大专,麦高证券
智联,计算机,数据仓库工程师,17500,北京,1-3年,大专,某北京大型互联网公司
智联,计算机,WEB前端开发工程师,17000,北京,1-3年,大专,某北京专业技术服务上市公司
智联,计算机,桌面支持,12500,北京,1-3年,本科,某北京互联网公司
智联,计算机,审计岗-W3257K,30000,北京,经验不限,学历不限,京东
智联,计算机,技术文档工程师,12500,北京,1-3年,大专,某北京IT服务公司
智联,计算机,IT技术支持,8000,北京,1-3年,大专,某北京区块链上市公司
智联,计算机,IT技术支持,13500,北京,经验不限,学历不限,大连幻涛帕源传媒有限公司
智联,计算机,IT工程师,23000,北京,1-3年,大专,某北京网络/信息安全公司
智联,计算机,软件测试工程师,16500,北京,3-5年,大专,北京德宇轩咨询服务有限公司
智联,计算机,WEB前端开发工程师,22500,北京,经验不限,统招本科,某北京人力资源服务上市公司
智联,计算机,测试工程师,13500,北京,1-3年,本科,某北京批发/零售公司
智联,计算机,C++软件工程师,15000,北京,经验不限,本科,武汉珠计闪支科技有限公司
智联,计算机,WEB前端程序员,10000,北京,1-3年,本科,柯臣商务咨询(海南)有限公司仙居分公司
智联,计算机,软硬件测试工程师,12000,北京,3-5年,学历不限,某北京人力资源服务上市公司
智联,计算机,财务专员,9500,北京,1-3年,学历不限,某北京大型广告/公关/会展公司
智联,计算机,计算机视觉研究员,27500,北京,经验不限,学历不限,某大连IT服务公司
智联,计算机,华为计算机产品线,23000,北京,经验不限,统招本科,某深圳大型通信设备公司
智联,计算机,招门诊前台导医（5险+住宿+无夜班）,7000,北京,经验不限,中专/中技,北京满堂红医院管理有限公司同世堂第壹零玖中医诊所
智联,计算机,数据中心运维工程师,14000,北京,3-5年,统招本科,某北京大型咨询服务公司
智联,计算机,临床监查员CRA(肿瘤方向),15000,北京,经验不限,统招本科,某北京制药上市公司
智联,计算机,IT支持工程师,25000,北京,1年以下,大专,某北京大型在线教育公司
智联,计算机,软件测试,11500,北京,经验不限,大专,武汉市群淼巨科技有限公司
智联,计算机,具身智能资产管理员,15500,北京,1-3年,本科,某北京互联网上市公司
智联,计算机,软件测试工程师,18000,北京,经验不限,大专,某北京云计算/大数据公司
智联,计算机,（高级）医药代表-北京,12500,北京,经验不限,大专,诺和诺德中国
智联,计算机,计算机编程老师,10000,北京,经验不限,统招本科,橘郡美高
智联,计算机,AI研究员（通信/电子/计算机方向）,30000,北京,经验不限,学历不限,某北京大型信托公司
智联,计算机,测试,23000,北京,1-3年,大专,某北京大型计算机软件公司
智联,计算机,15K-运维工程师,15500,北京,5-10年,学历不限,某知名IT服务上市公司
智联,计算机,招聘云计算运维工程师助理,6000,北京,经验不限,统招本科,北京新域未来科技有限公司
智联,计算机,不加班it技术支持,10000,北京,3年以上,本科,上海欣馋巍文化传媒有限公司
智联,计算机,计算机网络管理员,8000,北京,经验不限,大专,北京郡雅科贸有限公司
智联,计算机,PHP程序员,12500,北京,1-3年,大专,某北京IT服务公司
智联,计算机,商业数据分析,32500,北京,1-3年,大专,某北京大型云计算/大数据公司
智联,计算机,售后技术支持,9000,北京,经验不限,大专,某北京互联网公司
智联,计算机,行政助理 北京,11000,北京,1-3年,统招本科,晖致医药有限公司
智联,计算机,软件测试工程师,14500,北京,经验不限,大专,某北京专业技术服务公司
智联,计算机,IT专员,9000,北京,1-3年,本科,北京利和
智联,计算机,WEB前端工程师,17500,北京,经验不限,本科,北京播动力科技有限公司
智联,计算机,财务助理,11500,北京,2年以上,本科,柯臣商务咨询(海南)有限公司仙居分公司
智联,计算机,机构综合内勤,10000,北京,1-3年,统招本科,民生保险
智联,计算机,软件测试工程师,13500,北京,经验不限,大专,某北京基金/证券/期货公司
智联,计算机,测试工程师,13500,北京,1-3年,本科,某北京大型食品/饮料/酒水公司
智联,计算机,双语国际学校计算机教师Computer Science,22500,北京,1-3年,统招本科,某知名公司
智联,计算机,算法工程师,12000,北京,经验不限,硕士,农芯科技
智联,计算机,软件测试,8000,北京,1-3年,本科,某北京大型IT服务公司
智联,计算机,售前,24000,北京,经验不限,统招本科,某北京大型计算机软件公司
智联,计算机,IT技术工程师,11000,北京,1-3年,本科,某北京互联网公司
智联,计算机,软件测试,8000,北京,1-3年,本科,某北京大型在线教育公司
智联,计算机,IT技术支持,10000,北京,3-5年,本科,某北京大型电气机械/器材公司
智联,计算机,招软件测试工程师助理,6000,北京,经验不限,统招本科,北京新域未来科技有限公司
智联,计算机,java后端研发,21500,北京,1-3年,统招本科,某北京在线社交/媒体上市公司
智联,计算机,工艺助理工程师,7500,北京,3-5年,大专,北京拓鸿科技有限公司
智联,计算机,测试工程师,10000,北京,1-3年,大专,北京三唐科技有限公司
智联,计算机,档案管理,8500,北京,经验不限,大专,广州市芝威贸易商行
智联,计算机,HelpDesk桌面运维工程师,14000,北京,1年以上,大专,武汉珠计闪支科技有限公司
智联,计算机,（102902）java后端研发,21500,北京,3-5年,统招本科,某上海专业技术服务公司
智联,计算机,前端,30000,北京,经验不限,统招本科,某深圳世界500强通信设备公司
智联,计算机,私募基金财会,12500,北京,1-3年,统招本科,某上海人力资源服务公司
智联,计算机,软件测试工程师,15000,北京,经验不限,大专,某北京金融公司
智联,计算机,AP计算机教师,12500,北京,经验不限,本科,新府学
智联,计算机,IT运维专员,11000,北京,2年以上,本科,九河先进科学技术(北京)有限公司
智联,计算机,IT工程师,12500,北京,1-3年,大专,某北京知名公司
智联,计算机,期权交易员（上海 or 北京）,50000,北京,1-3年,本科,某北京基金/证券/期货公司
智联,计算机,计算机辅助药物设计负责人,75000,北京,经验不限,学历不限,某北京制药上市公司
智联,计算机,初级Java开发工程师,15000,北京,经验不限,本科,武汉珠计闪支科技有限公司
智联,计算机,软件测试工程师,11500,北京,3-5年,大专,某北京大型云计算/大数据公司
智联,计算机,双语学科老师（北京国贸校区）,14000,北京,1-3年,本科,环球启德
智联,计算机,测试工程师,10000,北京,1-3年,大专,某北京大型互联网公司
智联,计算机,桌面运维工程师,11500,北京,2年以上,大专,新海科技集团有限公司
智联,计算机,数据分析,30000,北京,经验不限,本科,贝壳找房(北京)科技有限公司
智联,计算机,行政,8000,北京,经验不限,本科,昆明卉柑商贸有限公司
智联,计算机,人员管理岗,10500,北京,1-3年,本科,民生保险
智联,计算机,计算机视觉研究员,27500,北京,经验不限,统招本科,某大连专业技术服务公司
智联,计算机,软件工程师,8500,北京,1年以下,统招本科,安德尔国际
智联,计算机,数据分析师,15500,北京,经验不限,本科,武汉珠计闪支科技有限公司
智联,计算机,程序员（Coding Agent 产品评测）,25000,北京,3-5年,本科,智能知识(北京)数据科技有限公司
智联,计算机,售后工程师,10500,北京,1年以下,大专,某北京IT服务上市公司
智联,计算机,IT技术支持,14000,北京,3年以上,大专,沈阳速速通网络科技有限公司
智联,计算机,桌面支持,35000,北京,2-7年,统招本科,某知名公司
智联,计算机,前端开发工程师（国央企）90M0147865,12500,北京,2-5年,统招本科,某北京大型货运/物流/仓储公司
智联,计算机,15K运维工程师,15500,北京,5-10年,本科,某成都IT服务上市公司
智联,计算机,软件测试,10000,北京,2年以上,本科,深圳市极渊睿科技有限公司
智联,计算机,计算机老师,21500,北京,1-3年,硕士,北京灿慕管理咨询有限公司
智联,计算机,IT技术支持,14000,北京,1-3年,大专,某北京计算机软件公司
智联,计算机,网页开发工程师（海外电商）,12500,北京,3-5年,统招本科,某世界500强上市公司
智联,计算机,电话销售客服,6500,北京,1-3年,大专,温州市讯和电脑科技有限公司
智联,计算机,工业计算机售前技术支持,12500,北京,2年以上,大专,北京鲁成伟业科技发展有限公司
智联,计算机,java工程师（互联网保险业务）,30000,北京,经验不限,统招本科,宜信
智联,计算机,医药代表-北京,13500,北京,1-3年,大专,诺和诺德中国
智联,计算机,产品运营,11500,北京,1-3年,本科,某北京生活服务O2O上市公司
智联,计算机,AI研究员（通信/电子/计算机方向）,21500,北京,3-5年,本科,某北京信托公司
智联,计算机,15K-系统运维工程师,15500,北京,5-10年,本科,某知名IT服务上市公司
智联,计算机,线上 计算机sci教研编辑 sci辅导编辑老师人工智能研究 线上兼职 办公地点不限 时间灵活,11500,北京,经验不限,硕士,淄博金诺客信息网络科技有限公司
智联,计算机,技术支持工程师,17500,北京,经验不限,统招本科,某上海电气机械/器材公司
智联,计算机,IT工程师,12500,北京,1-3年,大专,某北京专业技术服务上市公司
智联,计算机,自动驾驶测试工程师,20000,北京,3-5年,本科,北汽福田
智联,计算机,运维工程师,8500,北京,1年以上,统招本科,北京华驰卓汇信息技术有限公司
智联,计算机,总账会计9K双休,8500,北京,1-3年,大专,广州常增贸易有限公司
智联,计算机,出纳员,6500,北京,1-3年,大专,威海恒旺光伏发电服务有限公司
智联,计算机,行政,9000,北京,1年以下,本科,合肥钮派网络科技有限公司
智联,计算机,财务审计,8500,北京,1-3年,大专,上海玮含沛科技有限公司
智联,计算机,资料管理员,6500,北京,经验不限,学历不限,厦门台聚贸易有限公司
智联,计算机,办公室管理,5000,北京,经验不限,学历不限,嘉兴新模文化传媒有限公司
智联,计算机,您已突破每,25000,北京,经验不限,本科,广州飘柏科技有限公司
智联,计算机,计算力学工程师,26500,北京,1-3年,硕士,深圳十沣科技有限公司
智联,计算机,双语计算机老师,28500,北京,3年以上,本科,山东创合信息化教学设备有限公司
智联,计算机,燃气GIS前端开发工程师（国企稳定且成长空间大）,20500,北京,5-10年,统招本科,某北京物联网公司
智联,计算机,AI应用后端研发岗,25000,北京,1-3年,本科,北京如小意
智联,计算机,测试,10000,北京,2年以上,大专,深圳市极渊睿科技有限公司
智联,计算机,运维助理,10500,北京,1年以下,大专,某北京大型互联网公司
智联,计算机,3D视觉算法工程师,29000,北京,经验不限,本科,北京悟得科技有限公司
智联,计算机,Python软件工程师,12500,北京,1年以上,统招本科,安德尔国际
智联,计算机,Python,14000,北京,1-3年,本科,横河电机(中国)有限公司
智联,计算机,国际课程计算机老师,15500,北京,经验不限,硕士,北京市第一〇一中学
智联,计算机,软件测试,8000,北京,1-3年,本科,某北京大型电气机械/器材公司
智联,计算机,前端,22500,北京,经验不限,统招本科,某深圳大型通信设备公司
智联,计算机,运维工程师,17500,北京,1年以下,大专,某北京大型在线教育公司
智联,计算机,模拟计算工程师,25000,北京,1-3年,硕士,杭州研趣信息技术有限公司
智联,计算机,IT技术支持,10000,北京,经验不限,大专,淮安创技通科技有限公司
智联,计算机,IT技术支持,11000,北京,1-3年,本科,新海科技集团有限公司
智联,计算机,系统运维工程师,8000,北京,经验不限,大专,吉林省诚卓科技有限公司
智联,计算机,搬运工,4500,北京,1年以下,大专,南京尚儒商贸有限公司
智联,计算机,桌面支持,30000,北京,1-3年,本科,某北京知名公司
智联,计算机,双语计算机老师（机器人方向）,12500,北京,3年以上,本科,北京爱蔓达咨询顾问工作室
智联,计算机,计算机或电子信息相关专业策划编辑,10500,北京,1-3年,硕士,科学出版社职教技术出版中心
智联,计算机,【北京】计算机视觉研究员,24000,北京,3-5年,本科,某知名公司
智联,计算机,材料计算工程师,18000,北京,经验不限,硕士,北京智能重构科技有限公司
智联,计算机,运维助理,9500,北京,1年以下,大专,某北京互联网公司
智联,计算机,业务跟单员,6500,北京,经验不限,本科,北京国青世茂科技有限公司
智联,计算机,市场调研与分析,22500,北京,1年以下,本科,某北京大型在线教育公司
智联,计算机,财务助理,10500,北京,经验不限,本科,北京耀亿科技有限公司
智联,计算机,Python,19000,北京,1-3年,本科,金石易服
智联,计算机,商品管理,12500,北京,经验不限,统招本科,某知名公司
智联,计算机,IT支持工程师,10500,北京,经验不限,大专,深圳市禾赛航科技有限公司
智联,计算机,计算机新媒体+应届生就业有人带,6000,北京,经验不限,大专,北京同世堂互联网医院管理有限公司同世堂第贰零叁中医诊所
智联,计算机,Framewrok-安卓,25000,北京,经验不限,本科,某北京大型云计算/大数据公司
智联,计算机,Pyhotn开发工程师实习生,7500,北京,经验不限,统招本科,海南时代共赢私募基金管理合伙企业(有限合伙)
智联,计算机,NPU数字前端设计(J30457),37500,北京,3-5年,统招本科,奇瑞汽车
智联,计算机,办公室文员,7000,北京,1-3年,大专,南京方延载企业管理有限公司
智联,计算机,IT技术支持,12500,北京,3年以上,大专,北京玥源泉科技有限公司
智联,计算机,大模型性能优化工程师,37500,北京,3-5年,本科,寒武纪
智联,计算机,Python开发工程师,10000,北京,经验不限,学历不限,北京博阳世通信息
智联,计算机,土建工程师 早九晚六五险一金双休,9500,北京,1-3年,大专,材运多多
智联,计算机,IT技术支持,14500,北京,3年以上,大专,北京播动力科技有限公司
智联,计算机,桌面支持,13500,北京,2年以上,本科,宏师傅(北京)科技有限公司
智联,计算机,信息技术经理,15000,北京,经验不限,大专,某北京金融公司
智联,计算机,信息技术经理,14500,北京,经验不限,大专,某北京专业技术服务公司
智联,计算机,嵌入式软件工程师--星务计算机(J10024),30000,北京,3-5年,本科,北京微纳星空科技股份有限公司
智联,计算机,计算机渠道销售,12000,北京,经验不限,大专,北京北纬机电技术有限公司
智联,计算机,前端开发工程师,30000,北京,3-5年,本科,重庆软维科技有限公司
智联,计算机,证券交易员(一级、资金、现券方向),12500,北京,1-3年,学历不限,某合肥大型信托公司
智联,计算机,云计算售前工程师,20000,北京,5-10年,学历不限,某北京计算机软件公司
智联,计算机,网络工程师,17500,北京,1年以下,大专,某北京大型在线教育公司
智联,计算机,桌面支持,10500,北京,2年以上,本科,北京播动力科技有限公司
智联,计算机,计算机技术员,6500,北京,经验不限,大专,北京郡雅科贸有限公司
智联,计算机,Android工程师-智能助手与交互,25000,北京,经验不限,本科,某北京大型云计算/大数据公司
智联,计算机,双语计算机老师,30000,北京,经验不限,统招本科,某北京大型学校教育公司
智联,计算机,机器学习算法工程师,30000,北京,1-3年,统招本科,某北京计算机软件公司
智联,计算机,数据分析岗（AI大模型应用及数据分析）,27500,北京,3-5年,统招本科,某北京大型科技金融公司
智联,计算机,运维助理,9000,北京,1-3年,大专,某北京电子/半导体/集成电路公司
智联,计算机,C++,14000,北京,1-3年,大专,某北京计算机软件公司
智联,计算机,Python,14000,北京,3-5年,本科,杭州中电安科现代科技有限公司
智联,计算机,java开发工程师,15000,北京,1-3年,大专,某北京在线社交/媒体上市公司
智联,计算机,数据分析专家,25000,北京,经验不限,学历不限,某北京其他商务服务业公司
智联,计算机,云计算售前工程师,27500,北京,3-5年,统招本科,长虹佳华
智联,计算机,国际高中双语计算机老师,14000,北京,1-3年,硕士,北京欧洛斯咨询有限公司
智联,计算机,计算机视觉研究员,27500,北京,经验不限,本科,某IT服务公司
智联,计算机,应用分析师（运维方向）,18000,北京,1-3年,统招本科,DHL一SINOTRANS
智联,计算机,计算机辅助药物设计（AIDD/CADD）,35000,北京,1-3年,硕士,北京某医药公司
智联,计算机,机械结构工程师（具有工业计算机、特种计算机经验优先）,11000,北京,3年以上,大专,北京鲁成伟业科技发展有限公司
智联,计算机,webgis前端开发工程师,24500,北京,5-10年,学历不限,某北京物联网公司
智联,计算机,信息技术经理,22500,北京,经验不限,大专,某北京云计算/大数据公司
智联,计算机,桌面运维工程师,9000,北京,3-5年,大专,某北京人力资源服务上市公司
智联,计算机,IT工程师,16000,北京,3年以上,本科,宏微科技
智联,计算机,2026届校招-技术多方向-多城市,20000,北京,经验不限,统招本科,某大型世界500强通信设备公司
智联,计算机,Java,9500,北京,3-5年,大专,某北京计算机软件公司
智联,计算机,网络工程师,12500,北京,3-5年,大专,郸城县雪卿科技有限公司
智联,计算机,测试工程师,9500,北京,3-5年,统招本科,某北京知名互联网公司
智联,计算机,运维工程师,14000,北京,1-3年,大专,某北京计算机软件公司
智联,计算机,Python开发工程师,22500,北京,经验不限,统招本科,某深圳大型通信设备公司
智联,计算机,测试工程师（高年终+高社保基数）,22500,北京,经验不限,统招本科,某深圳大型通信设备公司
智联,计算机,应届硕士、博士（计算机）-国企,35000,北京,1年以下,学历不限,某北京电子/半导体/集成电路公司
智联,计算机,大模型应用算法,75000,北京,经验不限,本科,某北京大型互联网公司
智联,计算机,运维工程师,12500,北京,1-3年,大专,某北京智能硬件/消费电子公司
智联,计算机,IT数字化负责人,1500,北京,10年以上,本科,某知名上市公司
智联,计算机,计算机视觉研究员,22500,北京,1-3年,硕士,某知名日企
智联,计算机,Java服务端工程师（全额五险一金+三餐补助）,27500,北京,经验不限,统招本科,某北京知名公司
智联,计算机,学校计算机老师,10500,北京,经验不限,硕士,某北京学校教育公司
智联,计算机,行政经理/主管,6000,北京,1-3年,大专,温州市讯和电脑科技有限公司
智联,计算机,AI行业分析,40000,北京,经验不限,统招本科,某北京大型计算机软件公司
智联,计算机,IT支持工程师,27500,北京,1-3年,本科,某北京知名公司
智联,计算机,新媒体运营,6000,北京,经验不限,大专,北京满堂红医院管理有限公司
智联,计算机,北京签证中心文职专员（基本英语口语）,5500,北京,经验不限,大专,某知名公司
智联,计算机,IT经理,20000,北京,经验不限,大专,某北京云计算/大数据公司
智联,计算机,运维工程师,16000,北京,1-3年,统招本科,某北京IT服务上市公司
智联,计算机,仓库管理,11500,北京,1-3年,大专,某北京计算机软件上市公司
智联,计算机,客户及产品运营专员,12500,北京,1-3年,硕士,太平洋证券股份
智联,计算机,研发工程师,20000,北京,3-5年,统招本科,统信软件
智联,计算机,AP计算机老师,22500,北京,1-3年,硕士,北京澳大利亚国际学校
智联,计算机,高级运维工程师,15500,北京,3-5年,统招本科,某知名IT服务上市公司
智联,计算机,边缘计算工程师,25000,北京,经验不限,本科,中通院
智联,计算机,大模型应用工程师,45000,北京,经验不限,学历不限,某北京基金/证券/期货公司
智联,计算机,采购专员/助理,8500,北京,经验不限,学历不限,无锡市杰恩纳自动化设备有限公司
智联,计算机,AIGC全栈开发,52500,北京,经验不限,学历不限,某北京云计算/大数据公司
智联,计算机,工科类，计算机，医学，机械，电气，物理，纳米界，分子动力等硕士以上学历老师,19000,北京,经验不限,硕士,知源教育辅导中心
智联,计算机,装维经理岗,9500,北京,3-5年,大专,某北京运营商/增值服务上市公司
智联,计算机,软件开发工程师,35000,北京,1-3年,统招本科,云迹科技
智联,计算机,计算机专职教师,7500,北京,3-5年,硕士,北京经贸职业学院
智联,计算机,Java工程师,25000,北京,1-3年,大专,某北京计算机软件公司
智联,计算机,装维经理岗（外包）,7000,北京,3-5年,大专,某成都大型通信设备公司
智联,计算机,Python/双休/六险一金/带薪年假/弹性工作,30000,北京,经验不限,统招本科,某深圳大型通信设备公司
智联,计算机,数据治理（数据分析  大数据中心 反馈快）,35000,北京,经验不限,统招本科,某北京大型人力资源服务公司
智联,计算机,Java软件开发工程师,12500,北京,3-5年,本科,深圳市极渊睿科技有限公司
智联,计算机,计算机视觉工程师（工业）,25000,北京,3-5年,本科,亚信科技
智联,计算机,计算机技术员,9000,北京,经验不限,本科,华润健康
智联,计算机,TMT研究员【科技电子半导体计算机通信传媒互联网】,32500,北京,经验不限,硕士,某北京基金/证券/期货公司
智联,计算机,Python,22000,北京,2年以上,硕士,某大型知名航空/航天设备公司
智联,计算机,桌面运维工程师,13500,北京,1年以上,学历不限,大连幻涛帕源传媒有限公司
智联,计算机,Python（双休）,30000,北京,3-5年,本科,某深圳大型通信设备公司
智联,计算机,React前端工程师（大厂包三餐）,27000,北京,3-5年,学历不限,某大型世界500强专业技术服务公司
智联,计算机,Java开发,20000,北京,5-10年,大专,某北京生活服务O2O上市公司
智联,计算机,计算成像与工艺优化工程师,30000,北京,2年以上,硕士,上海万业元创科技有限公司
智联,计算机,计算机专业课辅导,25000,北京,3-5年,本科,青岛西柚教育科技有限公司
智联,计算机,计算机视觉算法工程师,23500,北京,经验不限,本科,湖州深光科技有限公司
智联,计算机,云平台开发工程师,20000,北京,3-5年,本科,佳讯飞鸿(北京)智能科技研究院有限公司
智联,计算机,董事长秘书,50000,北京,1-3年,本科,上海茫讯商务咨询中心
智联,计算机,AI Agent 开发工程师,19000,北京,3年以上,统招本科,磐基技术有限公司
智联,计算机,信息技术经理,14000,北京,经验不限,大专,某北京基金/证券/期货公司
智联,计算机,网关工程师/边缘计算,25000,北京,经验不限,统招本科,某国内知名公司
智联,计算机,韩国头部电商酷澎短期高薪岗上海 / 北京,20000,北京,经验不限,本科,某上海专业技术服务上市公司
智联,计算机,AI研究员（北京+通信电子计算机方向+前沿领域）,55000,北京,6年以上,统招本科,某北京信托公司
智联,计算机,软件工程师,17500,北京,3-5年,统招本科,RIGOL
智联,计算机,软件测试工程师,45000,北京,经验不限,大专,某北京互联网公司
智联,计算机,程序员,4000,北京,经验不限,本科,智能知识(北京)数据科技有限公司
智联,计算机,高层协议软件工程师（MAC层）,31500,北京,经验不限,本科,某北京大型通信设备公司
智联,计算机,26届应届硕博招聘（国企）,25000,北京,1年以下,硕士,某知名公司
智联,计算机,网络工程师,17500,北京,1-3年,大专,某北京互联网公司
智联,计算机,计算机设备技术支撑岗位,11500,北京,经验不限,本科,中国科学院声学研究所
智联,计算机,网络工程师,14500,北京,1-3年,大专,某北京计算机软件公司
智联,计算机,计算机、通信领域专利工程师/代理师,17500,北京,经验不限,本科,中咨律师事务所
智联,计算机,AI开发专家(J12214),20000,北京,1-3年,统招本科,四维图新
智联,计算机,互联网/计算机行业助教,12500,北京,3-5年,大专,北京职途快鱼教育科技有限公司
智联,计算机,宣传助理待遇好,5000,北京,1-3年,大专,威海恒旺光伏发电服务有限公司
智联,计算机,AI智能体开发工程师(J11275),30000,北京,经验不限,硕士,北京汽车研究总院
智联,计算机,C,55000,北京,1年以上,统招本科,某北京基金/证券/期货公司
智联,计算机,Python(双休),30000,北京,3-5年,本科,某深圳大型通信设备公司
智联,计算机,装维经理岗,7000,北京,经验不限,大专,某北京大型运营商/增值服务公司
智联,计算机,Java,10000,北京,1-3年,本科,柯臣商务咨询(海南)有限公司仙居分公司
智联,计算机,载荷计算工程师,25000,北京,3-5年,硕士,北京鉴衡认证中心有限公司
智联,计算机,TMT（计算机、传媒、电子、通讯）、大消费、制造（机械、电力设备新能源）行业研究员(J11365),15000,北京,1-3年,硕士,国新证券股份有限公司
智联,计算机,计算机双语教师,25000,北京,3-5年,硕士,某知名公司
智联,计算机,中小学计算机教师（北京校区）,15000,北京,经验不限,硕士,北京市二十一世纪学校
智联,计算机,运维工程师,7000,北京,1-3年,本科,某北京计算机软件上市公司
智联,计算机,AI研究员（通信/电子/计算机方向）,26500,北京,3年以上,硕士,某北京担保/拍卖/典当公司
智联,计算机,营业员,6500,北京,经验不限,学历不限,北京至美上品商贸有限公司
智联,计算机,量化交易系统C++开发工程师/专家,55000,北京,经验不限,学历不限,某基金/证券/期货公司
智联,计算机,AP计算机教师,18500,北京,3-5年,本科,北京顶思致远教育咨询有限公司
智联,计算机,全栈开发工程师,42500,北京,1-3年,大专,某北京互联网公司
智联,计算机,计算机系统验证,11500,北京,1-3年,学历不限,蓝气球(北京)医学研究有限公司
智联,计算机,高性能网络流量研发工程师,22500,北京,1-3年,统招本科,某北京大型互联网公司
智联,计算机,研发工程师,20000,北京,1-3年,本科,景行慧动
智联,计算机,高中双语计算机老师,19000,北京,1-3年,硕士,某北京咨询服务公司
智联,计算机,人事行政专员,8000,北京,经验不限,大专,北京新华数创传媒科技发展有限公司
智联,计算机,计算机视觉算法工程师,30000,北京,1-3年,硕士,昂坤视觉(北京)科技有限公司
智联,计算机,智能体平台开发工程师,30000,北京,1-3年,本科,北京云链金汇数字科技有限公司
智联,计算机,WEBGIS前端工程师,27500,北京,3-5年,统招本科,某北京物联网公司
智联,计算机,计算机安全保密管理员,12500,北京,3-5年,本科,航天科工世纪卫星
智联,计算机,高级Java工程师,16500,北京,经验不限,大专,某北京互联网公司
智联,计算机,PHP工程师,7500,北京,经验不限,学历不限,济济(北京)网络科技有限公司
智联,计算机,数据工程师,32500,北京,经验不限,统招本科,天序智能科技(嘉兴)有限公司
智联,计算机,Robotaxi产品专家/系统专家(各有hc),50000,北京,经验不限,学历不限,某国内知名公司
智联,计算机,Python开发,30000,北京,经验不限,本科,某深圳大型通信设备公司
智联,计算机,GPU/异构计算硬件选型与应用工程师-Data（北京）,45000,北京,经验不限,本科,字节跳动
智联,计算机,IT开发,12500,北京,2年以上,本科,美荻斯美(北京)国际食品科技有限公司
智联,计算机,客服专员,5000,北京,1年以下,学历不限,舟山飞旭科技有限公司
智联,计算机,Linux系统优化工程师,85000,北京,3-5年,统招本科,某深圳基金/证券/期货公司
智联,计算机,计算机类图书研发,17500,北京,经验不限,硕士,北京四海华章科技发展有限公司
智联,计算机,Java全栈安全工程师,17500,北京,1-3年,本科,用友网络科技股份有限公司
智联,计算机,计算机图形工程师,50000,北京,3-5年,本科,Baidu
智联,计算机,体育、计算机、建造、财会编辑,11500,北京,1-3年,统招本科,北京粉笔蓝天科技有限公司
智联,计算机,医药计算机信息化,8000,北京,1-3年,本科,北京星昊医药股份有限公司
智联,计算机,软件工程师,15000,北京,经验不限,本科,京杰锐思
智联,计算机,博士后——政务信息化（计算机相关）,22500,北京,经验不限,博士,元方智库
智联,计算机,计算机视觉算法工程师（3D视觉/深度学习方向）,27500,北京,1-3年,硕士,凌云光技术
智联,计算机,Python,30000,北京,经验不限,本科,某深圳大型通信设备公司
智联,计算机,ETF做市交易岗,32500,北京,经验不限,硕士,某广州基金/证券/期货上市公司
智联,计算机,上位机软件工程师-央企稳定,30000,北京,经验不限,硕士,某北京大型计算机软件公司
智联,计算机,双语计算机/生物/物理/化学/经济教师,20000,北京,1-3年,本科,某北京培训服务公司
智联,计算机,会计助理包住,6500,北京,1-3年,大专,温州市讯和电脑科技有限公司
智联,计算机,计算机老师,22500,北京,1-3年,本科,北京澳大利亚国际学校
智联,计算机,双语计算机教师,21500,北京,3-5年,统招本科,北京丽泽国际学校
智联,计算机,科学计算编译器开发工程师,35000,北京,3-5年,本科,南京垠坤集团
智联,计算机,模拟计算工程师（26届专属投递通道，方向不限，优秀硕士亦可）,30000,北京,经验不限,博士,杭州研趣信息技术有限公司
智联,计算机,网络安全管理,13500,北京,5年以上,本科,北京怼佳文化传媒有限公司
智联,计算机,前端开发工程师（全额五险一金、包三餐、项目稳定）,27500,北京,经验不限,统招本科,某北京知名公司
智联,计算机,AI药物开发工程师-计算机辅助药物设计,35000,北京,2年以上,硕士,北京安必奇生物科技有限公司
智联,计算机,有限元仿真计算工程师(冲击流固耦合类),22500,北京,5年以上,统招本科,天枢摇光(北京)科技有限公司
