数据来源,关键词,岗位名称,薪资,城市,经验要求,学历要求,公司名称
前程无忧,计算机,计算机科学与工程学院教师JS01,22500,广州,无需经验,博士,广州理工学院
前程无忧,计算机,IT/计算机技术工程师,6000,广州,2年及以上,大专,广东海光云科技
前程无忧,计算机,IT/计算机技术工程师,6000,广州,2年及以上,大专,广东海光云科技
前程无忧,计算机,中高级测试工程师,7000,广州,3-5年,本科,广州千河导航技术
前程无忧,计算机,IT业务工程师（鞋服箱包优先）,8500,广州,1-3年,大专,广州市厚薄深睡科技
前程无忧,计算机,计算机硬件采购产品经理,14000,广州,1-3年,本科,广州盛恺芯科电子
前程无忧,计算机,计算机视频动作算法工程师,21000,广州,5年及以上,硕士,霸才科技（广州）
前程无忧,计算机,IT/计算机技术工程师,6000,广州,2年及以上,大专,广东海光云科技
前程无忧,计算机,数据开发工程师（电力电网行业）,11500,广州,2年及以上,本科,佰聆数据股份有限公司北京
前程无忧,计算机,机器视觉与机器人控制算法工程师,14000,广州,3年及以上,本科,中铁隧道勘察设计研究院
前程无忧,计算机,计算机工程师 / IT 工程师,7500,广州,3年及以上,大专,广州市玮普纳技术开发
前程无忧,计算机,Python软件开发工程师（机器学习方向）,19000,广州,3年及以上,硕士,泓慧睿吉（广州）生物科技
前程无忧,计算机,计算机验证工程师（应届生）,5500,广州,无需经验,本科,康方药业
前程无忧,计算机,机器人算法工程师,22500,广州,无需经验,本科,广州福斯哲智能科技
前程无忧,计算机,机器人数据采集运营员（需求、培训、运营）-派遣,6000,广州,2年及以上,大专,广州小鹏汽车科技
前程无忧,计算机,人工智能专业专职教师,6500,广州,1年,本科,广州东华职业学院
前程无忧,计算机,计算机验证副经理,17500,广州,5-7年,本科,康方药业
前程无忧,计算机,AI 应用工程师,8000,广州,1-3年,本科,广州柏曼光电科技
前程无忧,计算机,大模型平台开发工程师 (MJ004207),20000,广州,2年及以上,本科,广电运通集团
前程无忧,计算机,it工程师,15500,广州,1年及以上,硕士,广州白云科技
前程无忧,计算机,数通讲师,8000,广州,1年及以上,本科,深圳市讯方技术
前程无忧,计算机,数据库开发工程师,5000,广州,1年及以上,大专,广州市方驰电子
前程无忧,计算机,大模型具身智能数据标注,6750,广州,无需经验,本科,广州淇至科技发展
前程无忧,计算机,技术员,6000,广州,1-3年,中技/中专,广州铭视信息科技
前程无忧,计算机,IT技术岗（一）,125000,广州,无需经验,本科,广州珠江城市管理服务集团股份有限公司第一
前程无忧,计算机,技术支持工程师,6750,广州,3年及以上,大专,广州芯朋科技
前程无忧,计算机,机器视觉算法工程师（博士）,45000,广州,1年及以上,博士,超音速人工智能科技
前程无忧,计算机,IT业务工程师（鞋服箱包优先）,8500,广州,1-3年,大专,广州市厚薄深睡科技
前程无忧,计算机,供应链应用高级工程师（外企英语好）,21000,广州,5年及以上,本科,前锦网络信息技术（上海）
前程无忧,计算机,计算机网络教师,6000,广州,1年及以上,本科,广东江南理工高级技工学校
前程无忧,计算机,计算机网络专业教师,6500,广州,2年,本科,广州市电子商务技工学校
前程无忧,计算机,计算机运维工程师,7500,广州,3年及以上,大专,康方药业
前程无忧,计算机,计算机老师,7750,广州,1年及以上,本科,广州华成理工职业技术学校
前程无忧,计算机,IT/计算机技术工程师,6000,广州,2年及以上,大专,广东海光云科技
前程无忧,计算机,计算机验证工程师,6500,广州,2年及以上,本科,康方药业
前程无忧,计算机,计算机基础与程序设计（专插本）,1000,广州,1年,硕士,广州中元教育科技
前程无忧,计算机,数据科学与计算机教师,240000,广州,无需经验,博士,广东培正学院
前程无忧,计算机,儿童科学老师（计算机编程方向）,7000,广州,3年及以上,本科,广州科乐多文化发展
前程无忧,计算机,计算机科学与工程学院教师JS02,135000,广州,无需经验,硕士,广州理工学院
前程无忧,计算机,IT/计算机技术工程师,6000,广州,2年及以上,大专,广东海光云科技
前程无忧,计算机,计算机编程老师（前端-科创项目）,12500,广州,无需经验,本科,行知青藤留学咨询（广州）
前程无忧,计算机,数据学院与计算机学院-实践教学中心主任,150000,广州,3年及以上,硕士,广东培正学院
前程无忧,计算机,计算机工程师 / IT 工程师,7500,广州,3年及以上,大专,广州市玮普纳技术开发
前程无忧,计算机,计算机验证副经理,17500,广州,5-7年,本科,康方药业
前程无忧,计算机,数据科学与计算机教师,180000,广州,无需经验,硕士,广东培正学院
前程无忧,计算机,数据开发工程师（电力电网行业）,11500,广州,2年及以上,本科,佰聆数据股份有限公司北京
前程无忧,计算机,计算机硬件采购产品经理,14000,广州,1-3年,本科,广州盛恺芯科电子
前程无忧,计算机,数据开发工程师（电力电网行业）,11500,广州,2年及以上,本科,佰聆数据股份有限公司北京
前程无忧,计算机,计算机科学与工程学院教师JS02,135000,广州,无需经验,硕士,广州理工学院
前程无忧,计算机,计算机编程老师（前端-科创项目）,12500,广州,无需经验,本科,行知青藤留学咨询（广州）
前程无忧,计算机,计算机网络教师,6000,广州,1年及以上,本科,广东江南理工高级技工学校
前程无忧,计算机,计算机网络专业教师,6500,广州,2年,本科,广州市电子商务技工学校
前程无忧,计算机,数据科学与计算机教师,180000,广州,无需经验,硕士,广东培正学院
前程无忧,计算机,计算机验证工程师,6500,广州,2年及以上,本科,康方药业
前程无忧,计算机,数据科学与计算机教师,240000,广州,无需经验,博士,广东培正学院
前程无忧,计算机,计算机基础与程序设计（专插本）,1000,广州,1年,硕士,广州中元教育科技
前程无忧,计算机,儿童科学老师（计算机编程方向）,7000,广州,3年及以上,本科,广州科乐多文化发展
前程无忧,计算机,计算机验证副经理,17500,广州,5-7年,本科,康方药业
前程无忧,计算机,计算机老师,7750,广州,1年及以上,本科,广州华成理工职业技术学校
前程无忧,计算机,数据学院与计算机学院-实践教学中心主任,150000,广州,3年及以上,硕士,广东培正学院
前程无忧,计算机,计算机科学与工程学院教师JS01,22500,广州,无需经验,博士,广州理工学院
前程无忧,计算机,IT/计算机技术工程师,6000,广州,2年及以上,大专,广东海光云科技
前程无忧,计算机,IT/计算机技术工程师,6000,广州,2年及以上,大专,广东海光云科技
前程无忧,计算机,中高级测试工程师,7000,广州,3-5年,本科,广州千河导航技术
前程无忧,计算机,IT业务工程师（鞋服箱包优先）,8500,广州,1-3年,大专,广州市厚薄深睡科技
前程无忧,计算机,计算机硬件采购产品经理,14000,广州,1-3年,本科,广州盛恺芯科电子
前程无忧,计算机,计算机视频动作算法工程师,21000,广州,5年及以上,硕士,霸才科技（广州）
前程无忧,计算机,云计算销售经理,13500,广州,3-5年,本科,南宁润云智算科技
前程无忧,计算机,工业AI应用工程师,19000,广州,2年及以上,本科,广东新会中集特种运输设备
前程无忧,计算机,AI Agent 开发工程师,11500,广州,2年及以上,本科,上海新炬网络信息技术
前程无忧,计算机,机器人算法工程师,22500,广州,无需经验,本科,广州福斯哲智能科技
前程无忧,计算机,感知算法工程师（无人机）,26500,广州,2年及以上,本科,广州市华科尔科技
前程无忧,计算机,计算机验证副经理,17500,广州,5-7年,本科,康方药业
前程无忧,计算机,视觉算法工程师,25000,广州,3年及以上,本科,广州市拓璞电器发展
前程无忧,计算机,400运维工程师-广州,12500,广州,1-3年,本科,广州鼎甲计算机科技
前程无忧,计算机,ai数据开发工程师,15000,广州,2年及以上,本科,广东广信通信服务
前程无忧,计算机,高级算法工程师（工业知识与认知算法）,400000,广州,5年及以上,本科,中国联合网络通信有限公司广东省
前程无忧,计算机,ai应用开发工程师,12500,广州,3-5年,大专,广州智体科技
前程无忧,计算机,软件运维工程师,7000,广州,3-5年,本科,深圳市南电云商
前程无忧,计算机,AI高级方案专家（电信省公司）,600000,广州,10年及以上,硕士,前锦网络信息技术（上海）
前程无忧,计算机,信息化专员,7000,广州,1-2年,大专,广州澳兴光电传输科技
前程无忧,计算机,桌面运维工程师,7000,广州,无需经验,本科,粤芯半导体技术
前程无忧,计算机,运维工程师（TX）(J12048),6000,广州,无需经验,本科,高新兴科技集团
前程无忧,计算机,QT上位机软件工程师,25000,广州,5年及以上,本科,利德健康科技（广州）
前程无忧,计算机,上位机软件工程师（SCADA）,20000,广州,5年及以上,本科,广州市华粤行仪器
前程无忧,计算机,机器人质量改善工程师,20000,广州,3年及以上,本科,广州小鹏汽车科技
前程无忧,计算机,无人机研发部经理,40000,广州,5年及以上,本科,广州市华科尔科技
前程无忧,计算机,IT业务工程师（鞋服箱包优先）,8500,广州,1-3年,大专,广州市厚薄深睡科技
前程无忧,计算机,供应链应用高级工程师（外企英语好）,21000,广州,5年及以上,本科,前锦网络信息技术（上海）
前程无忧,计算机,计算机网络教师,6000,广州,1年及以上,本科,广东江南理工高级技工学校
前程无忧,计算机,计算机网络专业教师,6500,广州,2年,本科,广州市电子商务技工学校
前程无忧,计算机,计算机运维工程师,7500,广州,3年及以上,大专,康方药业
前程无忧,计算机,计算机老师,7750,广州,1年及以上,本科,广州华成理工职业技术学校
前程无忧,计算机,IT/计算机技术工程师,6000,广州,2年及以上,大专,广东海光云科技
前程无忧,计算机,计算机验证工程师,6500,广州,2年及以上,本科,康方药业
前程无忧,计算机,计算机基础与程序设计（专插本）,1000,广州,1年,硕士,广州中元教育科技
前程无忧,计算机,数据科学与计算机教师,240000,广州,无需经验,博士,广东培正学院
前程无忧,计算机,儿童科学老师（计算机编程方向）,7000,广州,3年及以上,本科,广州科乐多文化发展
前程无忧,计算机,计算机科学与工程学院教师JS02,135000,广州,无需经验,硕士,广州理工学院
前程无忧,计算机,IT/计算机技术工程师,6000,广州,2年及以上,大专,广东海光云科技
前程无忧,计算机,计算机编程老师（前端-科创项目）,12500,广州,无需经验,本科,行知青藤留学咨询（广州）
前程无忧,计算机,数据学院与计算机学院-实践教学中心主任,150000,广州,3年及以上,硕士,广东培正学院
前程无忧,计算机,计算机工程师 / IT 工程师,7500,广州,3年及以上,大专,广州市玮普纳技术开发
前程无忧,计算机,计算机验证副经理,17500,广州,5-7年,本科,康方药业
前程无忧,计算机,数据科学与计算机教师,180000,广州,无需经验,硕士,广东培正学院
前程无忧,计算机,数据开发工程师（电力电网行业）,11500,广州,2年及以上,本科,佰聆数据股份有限公司北京
前程无忧,计算机,计算机硬件采购产品经理,14000,广州,1-3年,本科,广州盛恺芯科电子
前程无忧,计算机,数据开发工程师（电力电网行业）,11500,广州,2年及以上,本科,佰聆数据股份有限公司北京
前程无忧,计算机,计算机科学与工程学院教师JS02,135000,广州,无需经验,硕士,广州理工学院
前程无忧,计算机,计算机编程老师（前端-科创项目）,12500,广州,无需经验,本科,行知青藤留学咨询（广州）
前程无忧,计算机,计算机网络教师,6000,广州,1年及以上,本科,广东江南理工高级技工学校
前程无忧,计算机,计算机网络专业教师,6500,广州,2年,本科,广州市电子商务技工学校
前程无忧,计算机,数据科学与计算机教师,180000,广州,无需经验,硕士,广东培正学院
前程无忧,计算机,计算机验证工程师,6500,广州,2年及以上,本科,康方药业
前程无忧,计算机,数据科学与计算机教师,240000,广州,无需经验,博士,广东培正学院
前程无忧,计算机,计算机基础与程序设计（专插本）,1000,广州,1年,硕士,广州中元教育科技
前程无忧,计算机,儿童科学老师（计算机编程方向）,7000,广州,3年及以上,本科,广州科乐多文化发展
前程无忧,计算机,计算机验证副经理,17500,广州,5-7年,本科,康方药业
前程无忧,计算机,计算机老师,7750,广州,1年及以上,本科,广州华成理工职业技术学校
前程无忧,计算机,数据学院与计算机学院-实践教学中心主任,150000,广州,3年及以上,硕士,广东培正学院
前程无忧,计算机,计算机科学与工程学院教师JS01,22500,广州,无需经验,博士,广州理工学院
前程无忧,计算机,IT/计算机技术工程师,6000,广州,2年及以上,大专,广东海光云科技
前程无忧,计算机,IT/计算机技术工程师,6000,广州,2年及以上,大专,广东海光云科技
前程无忧,计算机,中高级测试工程师,7000,广州,3-5年,本科,广州千河导航技术
前程无忧,计算机,IT业务工程师（鞋服箱包优先）,8500,广州,1-3年,大专,广州市厚薄深睡科技
前程无忧,计算机,计算机硬件采购产品经理,14000,广州,1-3年,本科,广州盛恺芯科电子
前程无忧,计算机,计算机视频动作算法工程师,21000,广州,5年及以上,硕士,霸才科技（广州）
前程无忧,计算机,IT业务工程师（鞋服箱包优先）,8500,广州,1-3年,大专,广州市厚薄深睡科技
前程无忧,计算机,供应链应用高级工程师（外企英语好）,21000,广州,5年及以上,本科,前锦网络信息技术（上海）
前程无忧,计算机,计算机网络教师,6000,广州,1年及以上,本科,广东江南理工高级技工学校
前程无忧,计算机,计算机网络专业教师,6500,广州,2年,本科,广州市电子商务技工学校
前程无忧,计算机,计算机运维工程师,7500,广州,3年及以上,大专,康方药业
前程无忧,计算机,计算机老师,7750,广州,1年及以上,本科,广州华成理工职业技术学校
前程无忧,计算机,IT/计算机技术工程师,6000,广州,2年及以上,大专,广东海光云科技
前程无忧,计算机,计算机验证工程师,6500,广州,2年及以上,本科,康方药业
前程无忧,计算机,计算机基础与程序设计（专插本）,1000,广州,1年,硕士,广州中元教育科技
前程无忧,计算机,数据科学与计算机教师,240000,广州,无需经验,博士,广东培正学院
前程无忧,计算机,儿童科学老师（计算机编程方向）,7000,广州,3年及以上,本科,广州科乐多文化发展
前程无忧,计算机,计算机科学与工程学院教师JS02,135000,广州,无需经验,硕士,广州理工学院
前程无忧,计算机,IT/计算机技术工程师,6000,广州,2年及以上,大专,广东海光云科技
前程无忧,计算机,计算机编程老师（前端-科创项目）,12500,广州,无需经验,本科,行知青藤留学咨询（广州）
前程无忧,计算机,数据学院与计算机学院-实践教学中心主任,150000,广州,3年及以上,硕士,广东培正学院
前程无忧,计算机,计算机工程师 / IT 工程师,7500,广州,3年及以上,大专,广州市玮普纳技术开发
前程无忧,计算机,计算机验证副经理,17500,广州,5-7年,本科,康方药业
前程无忧,计算机,数据科学与计算机教师,180000,广州,无需经验,硕士,广东培正学院
前程无忧,计算机,数据开发工程师（电力电网行业）,11500,广州,2年及以上,本科,佰聆数据股份有限公司北京
前程无忧,计算机,计算机硬件采购产品经理,14000,广州,1-3年,本科,广州盛恺芯科电子
前程无忧,计算机,数据开发工程师（电力电网行业）,11500,广州,2年及以上,本科,佰聆数据股份有限公司北京
前程无忧,计算机,计算机科学与工程学院教师JS02,135000,广州,无需经验,硕士,广州理工学院
前程无忧,计算机,计算机编程老师（前端-科创项目）,12500,广州,无需经验,本科,行知青藤留学咨询（广州）
前程无忧,计算机,计算机网络教师,6000,广州,1年及以上,本科,广东江南理工高级技工学校
前程无忧,计算机,计算机网络专业教师,6500,广州,2年,本科,广州市电子商务技工学校
前程无忧,计算机,数据科学与计算机教师,180000,广州,无需经验,硕士,广东培正学院
前程无忧,计算机,计算机验证工程师,6500,广州,2年及以上,本科,康方药业
前程无忧,计算机,数据科学与计算机教师,240000,广州,无需经验,博士,广东培正学院
前程无忧,计算机,计算机基础与程序设计（专插本）,1000,广州,1年,硕士,广州中元教育科技
前程无忧,计算机,儿童科学老师（计算机编程方向）,7000,广州,3年及以上,本科,广州科乐多文化发展
前程无忧,计算机,计算机验证副经理,17500,广州,5-7年,本科,康方药业
前程无忧,计算机,计算机老师,7750,广州,1年及以上,本科,广州华成理工职业技术学校
前程无忧,计算机,数据学院与计算机学院-实践教学中心主任,150000,广州,3年及以上,硕士,广东培正学院
前程无忧,计算机,计算机科学与工程学院教师JS01,22500,广州,无需经验,博士,广州理工学院
前程无忧,计算机,IT/计算机技术工程师,6000,广州,2年及以上,大专,广东海光云科技
前程无忧,计算机,IT/计算机技术工程师,6000,广州,2年及以上,大专,广东海光云科技
前程无忧,计算机,中高级测试工程师,7000,广州,3-5年,本科,广州千河导航技术
前程无忧,计算机,IT业务工程师（鞋服箱包优先）,8500,广州,1-3年,大专,广州市厚薄深睡科技
前程无忧,计算机,计算机硬件采购产品经理,14000,广州,1-3年,本科,广州盛恺芯科电子
前程无忧,计算机,计算机视频动作算法工程师,21000,广州,5年及以上,硕士,霸才科技（广州）
前程无忧,计算机,机器视觉软件工程师（C#/.NET方向）,15000,广州,3-5年,本科,苏州威华智能装备
前程无忧,计算机,计算机视觉算法工程师,16000,广州,1-3年,本科,五羊━本田摩托（广州）
前程无忧,计算机,计算机编程老师（前端-科创项目）,12500,广州,无需经验,本科,行知青藤留学咨询（广州）
前程无忧,计算机,计算机视频动作算法工程师,21000,广州,5年及以上,硕士,霸才科技（广州）
前程无忧,计算机,儿童科学老师（计算机编程方向）,7000,广州,3年及以上,本科,广州科乐多文化发展
前程无忧,计算机,计算机工程师 / IT 工程师,7500,广州,3年及以上,大专,广州市玮普纳技术开发
前程无忧,计算机,计算机验证工程师,6500,广州,2年及以上,本科,康方药业
前程无忧,计算机,计算机网络教师,6000,广州,1年及以上,本科,广东江南理工高级技工学校
前程无忧,计算机,IT/计算机技术工程师,6000,广州,2年及以上,大专,广东海光云科技
前程无忧,计算机,计算机网络专业教师,6500,广州,2年,本科,广州市电子商务技工学校
前程无忧,计算机,IT/计算机技术工程师,6000,广州,2年及以上,大专,广东海光云科技
前程无忧,计算机,数据科学与计算机教师,180000,广州,无需经验,硕士,广东培正学院
前程无忧,计算机,计算机验证工程师（应届生）,5500,广州,无需经验,本科,康方药业
前程无忧,计算机,数据科学与计算机教师,240000,广州,无需经验,博士,广东培正学院
前程无忧,计算机,计算机老师,7750,广州,1年及以上,本科,广州华成理工职业技术学校
前程无忧,计算机,计算机科学与工程学院教师JS02,135000,广州,无需经验,硕士,广州理工学院
前程无忧,计算机,软件主管/计算机视觉技术负责人,22500,广州,3年及以上,本科,万物互动技术
前程无忧,计算机,计算机与软件考试中级工程师,6000,广州,无需经验,大专,广州航安技术咨询
前程无忧,计算机,数据学院与计算机学院-实践教学中心主任,150000,广州,3年及以上,硕士,广东培正学院
前程无忧,计算机,数据开发工程师（电力电网行业）,11500,广州,2年及以上,本科,佰聆数据股份有限公司北京
前程无忧,计算机,机器视觉软件工程师（C#/.NET方向）,15000,广州,3-5年,本科,苏州威华智能装备
前程无忧,计算机,计算机视觉算法工程师,16000,广州,1-3年,本科,五羊━本田摩托（广州）
前程无忧,计算机,计算机编程老师（前端-科创项目）,12500,广州,无需经验,本科,行知青藤留学咨询（广州）
前程无忧,计算机,计算机视频动作算法工程师,21000,广州,5年及以上,硕士,霸才科技（广州）
前程无忧,计算机,儿童科学老师（计算机编程方向）,7000,广州,3年及以上,本科,广州科乐多文化发展
前程无忧,计算机,计算机工程师 / IT 工程师,7500,广州,3年及以上,大专,广州市玮普纳技术开发
前程无忧,计算机,计算机验证工程师,6500,广州,2年及以上,本科,康方药业
前程无忧,计算机,计算机网络教师,6000,广州,1年及以上,本科,广东江南理工高级技工学校
前程无忧,计算机,IT/计算机技术工程师,6000,广州,2年及以上,大专,广东海光云科技
前程无忧,计算机,计算机网络专业教师,6500,广州,2年,本科,广州市电子商务技工学校
前程无忧,计算机,IT/计算机技术工程师,6000,广州,2年及以上,大专,广东海光云科技
前程无忧,计算机,数据科学与计算机教师,180000,广州,无需经验,硕士,广东培正学院
前程无忧,计算机,计算机验证工程师（应届生）,5500,广州,无需经验,本科,康方药业
前程无忧,计算机,数据科学与计算机教师,240000,广州,无需经验,博士,广东培正学院
前程无忧,计算机,计算机老师,7750,广州,1年及以上,本科,广州华成理工职业技术学校
前程无忧,计算机,计算机科学与工程学院教师JS02,135000,广州,无需经验,硕士,广州理工学院
前程无忧,计算机,软件主管/计算机视觉技术负责人,22500,广州,3年及以上,本科,万物互动技术
前程无忧,计算机,计算机与软件考试中级工程师,6000,广州,无需经验,大专,广州航安技术咨询
前程无忧,计算机,数据学院与计算机学院-实践教学中心主任,150000,广州,3年及以上,硕士,广东培正学院
前程无忧,计算机,数据开发工程师（电力电网行业）,11500,广州,2年及以上,本科,佰聆数据股份有限公司北京
前程无忧,计算机,数据开发工程师（电力电网行业）,11500,广州,2年及以上,本科,佰聆数据股份有限公司北京
前程无忧,计算机,计算机科学与工程学院教师JS02,135000,广州,无需经验,硕士,广州理工学院
前程无忧,计算机,计算机编程老师（前端-科创项目）,12500,广州,无需经验,本科,行知青藤留学咨询（广州）
前程无忧,计算机,计算机网络教师,6000,广州,1年及以上,本科,广东江南理工高级技工学校
前程无忧,计算机,计算机网络专业教师,6500,广州,2年,本科,广州市电子商务技工学校
前程无忧,计算机,数据科学与计算机教师,180000,广州,无需经验,硕士,广东培正学院
前程无忧,计算机,计算机验证工程师,6500,广州,2年及以上,本科,康方药业
前程无忧,计算机,数据科学与计算机教师,240000,广州,无需经验,博士,广东培正学院
前程无忧,计算机,计算机基础与程序设计（专插本）,1000,广州,1年,硕士,广州中元教育科技
前程无忧,计算机,儿童科学老师（计算机编程方向）,7000,广州,3年及以上,本科,广州科乐多文化发展
前程无忧,计算机,计算机验证副经理,17500,广州,5-7年,本科,康方药业
前程无忧,计算机,计算机老师,7750,广州,1年及以上,本科,广州华成理工职业技术学校
前程无忧,计算机,数据学院与计算机学院-实践教学中心主任,150000,广州,3年及以上,硕士,广东培正学院
前程无忧,计算机,计算机科学与工程学院教师JS01,22500,广州,无需经验,博士,广州理工学院
前程无忧,计算机,IT/计算机技术工程师,6000,广州,2年及以上,大专,广东海光云科技
前程无忧,计算机,IT/计算机技术工程师,6000,广州,2年及以上,大专,广东海光云科技
前程无忧,计算机,中高级测试工程师,7000,广州,3-5年,本科,广州千河导航技术
前程无忧,计算机,IT业务工程师（鞋服箱包优先）,8500,广州,1-3年,大专,广州市厚薄深睡科技
前程无忧,计算机,计算机硬件采购产品经理,14000,广州,1-3年,本科,广州盛恺芯科电子
前程无忧,计算机,计算机视频动作算法工程师,21000,广州,5年及以上,硕士,霸才科技（广州）
前程无忧,计算机,数据开发工程师（电力电网行业）,11500,广州,2年及以上,本科,佰聆数据股份有限公司北京
前程无忧,计算机,计算机科学与工程学院教师JS02,135000,广州,无需经验,硕士,广州理工学院
前程无忧,计算机,计算机编程老师（前端-科创项目）,12500,广州,无需经验,本科,行知青藤留学咨询（广州）
前程无忧,计算机,计算机网络教师,6000,广州,1年及以上,本科,广东江南理工高级技工学校
前程无忧,计算机,计算机网络专业教师,6500,广州,2年,本科,广州市电子商务技工学校
前程无忧,计算机,数据科学与计算机教师,180000,广州,无需经验,硕士,广东培正学院
前程无忧,计算机,计算机验证工程师,6500,广州,2年及以上,本科,康方药业
前程无忧,计算机,数据科学与计算机教师,240000,广州,无需经验,博士,广东培正学院
前程无忧,计算机,计算机基础与程序设计（专插本）,1000,广州,1年,硕士,广州中元教育科技
前程无忧,计算机,儿童科学老师（计算机编程方向）,7000,广州,3年及以上,本科,广州科乐多文化发展
前程无忧,计算机,计算机验证副经理,17500,广州,5-7年,本科,康方药业
前程无忧,计算机,计算机老师,7750,广州,1年及以上,本科,广州华成理工职业技术学校
前程无忧,计算机,数据学院与计算机学院-实践教学中心主任,150000,广州,3年及以上,硕士,广东培正学院
前程无忧,计算机,计算机科学与工程学院教师JS01,22500,广州,无需经验,博士,广州理工学院
前程无忧,计算机,IT/计算机技术工程师,6000,广州,2年及以上,大专,广东海光云科技
前程无忧,计算机,IT/计算机技术工程师,6000,广州,2年及以上,大专,广东海光云科技
前程无忧,计算机,中高级测试工程师,7000,广州,3-5年,本科,广州千河导航技术
前程无忧,计算机,IT业务工程师（鞋服箱包优先）,8500,广州,1-3年,大专,广州市厚薄深睡科技
前程无忧,计算机,计算机硬件采购产品经理,14000,广州,1-3年,本科,广州盛恺芯科电子
前程无忧,计算机,计算机视频动作算法工程师,21000,广州,5年及以上,硕士,霸才科技（广州）
前程无忧,计算机,机器视觉软件工程师（C#/.NET方向）,15000,广州,3-5年,本科,苏州威华智能装备
前程无忧,计算机,计算机视觉算法工程师,16000,广州,1-3年,本科,五羊━本田摩托（广州）
前程无忧,计算机,计算机编程老师（前端-科创项目）,12500,广州,无需经验,本科,行知青藤留学咨询（广州）
前程无忧,计算机,计算机视频动作算法工程师,21000,广州,5年及以上,硕士,霸才科技（广州）
前程无忧,计算机,儿童科学老师（计算机编程方向）,7000,广州,3年及以上,本科,广州科乐多文化发展
前程无忧,计算机,计算机工程师 / IT 工程师,7500,广州,3年及以上,大专,广州市玮普纳技术开发
前程无忧,计算机,计算机验证工程师,6500,广州,2年及以上,本科,康方药业
前程无忧,计算机,计算机网络教师,6000,广州,1年及以上,本科,广东江南理工高级技工学校
前程无忧,计算机,IT/计算机技术工程师,6000,广州,2年及以上,大专,广东海光云科技
前程无忧,计算机,计算机网络专业教师,6500,广州,2年,本科,广州市电子商务技工学校
前程无忧,计算机,IT/计算机技术工程师,6000,广州,2年及以上,大专,广东海光云科技
前程无忧,计算机,数据科学与计算机教师,180000,广州,无需经验,硕士,广东培正学院
前程无忧,计算机,计算机验证工程师（应届生）,5500,广州,无需经验,本科,康方药业
前程无忧,计算机,数据科学与计算机教师,240000,广州,无需经验,博士,广东培正学院
前程无忧,计算机,计算机老师,7750,广州,1年及以上,本科,广州华成理工职业技术学校
前程无忧,计算机,计算机科学与工程学院教师JS02,135000,广州,无需经验,硕士,广州理工学院
前程无忧,计算机,软件主管/计算机视觉技术负责人,22500,广州,3年及以上,本科,万物互动技术
前程无忧,计算机,计算机与软件考试中级工程师,6000,广州,无需经验,大专,广州航安技术咨询
前程无忧,计算机,数据学院与计算机学院-实践教学中心主任,150000,广州,3年及以上,硕士,广东培正学院
前程无忧,计算机,数据开发工程师（电力电网行业）,11500,广州,2年及以上,本科,佰聆数据股份有限公司北京
前程无忧,计算机,数据开发工程师（电力电网行业）,11500,广州,2年及以上,本科,佰聆数据股份有限公司北京
前程无忧,计算机,计算机科学与工程学院教师JS02,135000,广州,无需经验,硕士,广州理工学院
前程无忧,计算机,计算机编程老师（前端-科创项目）,12500,广州,无需经验,本科,行知青藤留学咨询（广州）
前程无忧,计算机,计算机网络教师,6000,广州,1年及以上,本科,广东江南理工高级技工学校
前程无忧,计算机,计算机网络专业教师,6500,广州,2年,本科,广州市电子商务技工学校
前程无忧,计算机,数据科学与计算机教师,180000,广州,无需经验,硕士,广东培正学院
前程无忧,计算机,计算机验证工程师,6500,广州,2年及以上,本科,康方药业
前程无忧,计算机,数据科学与计算机教师,240000,广州,无需经验,博士,广东培正学院
前程无忧,计算机,计算机基础与程序设计（专插本）,1000,广州,1年,硕士,广州中元教育科技
前程无忧,计算机,儿童科学老师（计算机编程方向）,7000,广州,3年及以上,本科,广州科乐多文化发展
前程无忧,计算机,计算机验证副经理,17500,广州,5-7年,本科,康方药业
前程无忧,计算机,计算机老师,7750,广州,1年及以上,本科,广州华成理工职业技术学校
前程无忧,计算机,数据学院与计算机学院-实践教学中心主任,150000,广州,3年及以上,硕士,广东培正学院
前程无忧,计算机,计算机科学与工程学院教师JS01,22500,广州,无需经验,博士,广州理工学院
前程无忧,计算机,IT/计算机技术工程师,6000,广州,2年及以上,大专,广东海光云科技
前程无忧,计算机,IT/计算机技术工程师,6000,广州,2年及以上,大专,广东海光云科技
前程无忧,计算机,中高级测试工程师,7000,广州,3-5年,本科,广州千河导航技术
前程无忧,计算机,IT业务工程师（鞋服箱包优先）,8500,广州,1-3年,大专,广州市厚薄深睡科技
前程无忧,计算机,计算机硬件采购产品经理,14000,广州,1-3年,本科,广州盛恺芯科电子
前程无忧,计算机,计算机视频动作算法工程师,21000,广州,5年及以上,硕士,霸才科技（广州）
前程无忧,计算机,数据开发工程师（电力电网行业）,11500,广州,2年及以上,本科,佰聆数据股份有限公司北京
前程无忧,计算机,计算机科学与工程学院教师JS02,135000,广州,无需经验,硕士,广州理工学院
前程无忧,计算机,计算机编程老师（前端-科创项目）,12500,广州,无需经验,本科,行知青藤留学咨询（广州）
前程无忧,计算机,计算机网络教师,6000,广州,1年及以上,本科,广东江南理工高级技工学校
前程无忧,计算机,计算机网络专业教师,6500,广州,2年,本科,广州市电子商务技工学校
前程无忧,计算机,数据科学与计算机教师,180000,广州,无需经验,硕士,广东培正学院
前程无忧,计算机,计算机验证工程师,6500,广州,2年及以上,本科,康方药业
